portfolio_kind,name,total_representative_cases,metadata_elements_cases,non_elements_cases,elements_share_pct,cities,languages_first,formats,periods,elements_bookgroups,primary_subject_families,elements_keys,non_elements_keys,elements_only_claims,non_elements_only_claims,shared_claims,elements_only_social,non_elements_only_social,shared_social,claim_method_demonstration_order_elements_pct,claim_method_demonstration_order_non_elements_pct,claim_accessibility_clarity_pedagogy_elements_pct,claim_accessibility_clarity_pedagogy_non_elements_pct,claim_utility_practice_application_elements_pct,claim_utility_practice_application_non_elements_pct,claim_correction_revision_accuracy_elements_pct,claim_correction_revision_accuracy_non_elements_pct,claim_augmentation_enrichment_composition_elements_pct,claim_augmentation_enrichment_composition_non_elements_pct,claim_translation_vernacularization_transfer_elements_pct,claim_translation_vernacularization_transfer_non_elements_pct,claim_ancient_authority_restoration_elements_pct,claim_ancient_authority_restoration_non_elements_pct,claim_visual_material_aids_elements_pct,claim_visual_material_aids_non_elements_pct,claim_selection_extraction_abridgment_elements_pct,claim_selection_extraction_abridgment_non_elements_pct,pedagogical_school_arena_elements_pct,pedagogical_school_arena_non_elements_pct,court_state_service_arena_elements_pct,court_state_service_arena_non_elements_pct,military_fortification_arena_elements_pct,military_fortification_arena_non_elements_pct,professional_practical_arena_elements_pct,professional_practical_arena_non_elements_pct,religious_institutional_arena_elements_pct,religious_institutional_arena_non_elements_pct,learned_scholarly_arena_elements_pct,learned_scholarly_arena_non_elements_pct,general_public_lovers_arena_elements_pct,general_public_lovers_arena_non_elements_pct,patronage_prestige_arena_elements_pct,patronage_prestige_arena_non_elements_pct,no_visible_social_arena_elements_pct,no_visible_social_arena_non_elements_pct,sparse_canonical_identity_elements_pct,sparse_canonical_identity_non_elements_pct,procedural_pedagogical_identity_elements_pct,procedural_pedagogical_identity_non_elements_pct,composite_workshop_book_elements_pct,composite_workshop_book_non_elements_pct,utility_public_book_elements_pct,utility_public_book_non_elements_pct,humanist_transfer_book_elements_pct,humanist_transfer_book_non_elements_pct,method_access_book_elements_pct,method_access_book_non_elements_pct
raw_author_or_editor,Hans Vredeman de Vries,3,0,3,0.0,Amsterdam | Antwerp | Leiden,FRENCH | LATIN,2,1550-1599 | 1600-1649,,Visual/Spatial Arts,,EN496R | OT231L | YB32U5,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_utility_practice_application; claim_visual_material_aids,,,general_public_lovers_arena; no_visible_social_arena; professional_practical_arena,,,0.0,,33.3,,66.7,,33.3,,33.3,,0.0,,33.3,,33.3,,0.0,,0.0,,0.0,,0.0,,33.3,,0.0,,0.0,,33.3,,0.0,,66.7,,0.0,,0.0,,33.3,,33.3,,0.0,,0.0
raw_author_or_editor,Heinrich Hofmann,3,0,3,0.0,Jena,GERMAN,4,1600-1649 | 1650-1699,,Geometry/Theory | No primary family,,D40ZCO | Jena_1628 | bib-102,,claim_ancient_authority_restoration,,,learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,66.7,,0.0,,0.0,,66.7,,0.0,,0.0,,0.0,,0.0,,66.7,,0.0,,0.0,,33.3,,66.7,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Honorat de Meynier,3,2,1,66.7,Paris,FRENCH,12 | 4 | 8,1600-1649 | 1650-1699,"7-9, 1-3, 6, 13-14 | ?",Geometry/Theory | Geometry/Theory | Applied Mechanics/Military | No primary family,Paris_1624 | Paris_1652,Paris_1626,,claim_utility_practice_application,claim_ancient_authority_restoration; claim_method_demonstration_order; claim_selection_extraction_abridgment,,,learned_scholarly_arena,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw_author_or_editor,Honoré Fabri,3,1,2,33.3,Lyon | Rome,LATIN,12,1600-1649 | 1650-1699,,Applied Mechanics/Military | Geometry/Theory,Lyon_1669,MorisS-10-1 | MorisS-10-3,,,,,learned_scholarly_arena; no_visible_social_arena,religious_institutional_arena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw_author_or_editor,Jacob Willemsz,3,3,0,100.0,Amsterdam | Hamburg,DUTCH,4,1600-1649 | 1650-1699,1–6,Geometry/Theory,Amsterdam_1660 | Hamburg_1633 | Hamburg_1638,,claim_ancient_authority_restoration; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_translation_vernacularization_transfer,,,no_visible_social_arena,,,66.7,,0.0,,0.0,,0.0,,0.0,,33.3,,33.3,,0.0,,33.3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,33.3,,0.0,,0.0,,33.3,,0.0,
raw_author_or_editor,Jean Louis Vaulézard,3,0,3,0.0,Paris,FRENCH,8,1600-1649,,Instruments/Measurement | Cosmos/Earth | Visual/Spatial Arts,,EFXRG3 | XOIASP | ustc-63,,claim_selection_extraction_abridgment,,,learned_scholarly_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,33.3,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Johan Coutereels,3,0,3,0.0,Middelburg | Utrecht,DUTCH,,1600-1649 | 1650-1699,,Arithmetic/Commerce,,bib-203 | bib-204 | bib-271,,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,33.3,,33.3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,33.3,,0.0,,0.0,,0.0
raw_author_or_editor,Johann Ardüser,3,0,3,0.0,Zurich,GERMAN,,1600-1649,,Geometry/Theory | Geometry/Theory | Instruments/Measurement,,bib-30 | bib-31 | bib-75,,claim_ancient_authority_restoration; claim_method_demonstration_order; claim_utility_practice_application,,,no_visible_social_arena,,,100.0,,0.0,,100.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,100.0,,0.0,,100.0,,0.0,,0.0
raw_author_or_editor,Johannes Stadius,3,0,3,0.0,Cologne | Lyon,LATIN,,1550-1599,,Cosmos/Earth,,bib-251 | bib-252 | bib-253,,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_visual_material_aids,,,court_state_service_arena; learned_scholarly_arena; no_visible_social_arena; patronage_prestige_arena; religious_institutional_arena,,,0.0,,0.0,,0.0,,33.3,,66.7,,0.0,,0.0,,33.3,,0.0,,0.0,,33.3,,0.0,,0.0,,33.3,,66.7,,0.0,,33.3,,33.3,,0.0,,0.0,,66.7,,0.0,,0.0,,0.0
raw_author_or_editor,John Newton,3,0,3,0.0,London,ENGLISH,,1650-1699,,Arithmetic/Commerce | Cosmos/Earth | Geometry/Theory | Geometry/Theory | Cosmos/Earth,,bib-226 | bib-234 | bib-236,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_utility_practice_application; claim_visual_material_aids,,,no_visible_social_arena,,,0.0,,66.7,,66.7,,0.0,,33.3,,0.0,,0.0,,33.3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,33.3,,0.0,,0.0,,0.0
raw_author_or_editor,José Zaragoza,3,0,3,0.0,Madrid | Valencia,LATIN | SPANISH,,1650-1699,,Geometry/Theory,,Valencia_1673 | bib-145 | bib-146,,claim_ancient_authority_restoration; claim_method_demonstration_order; claim_utility_practice_application,,,court_state_service_arena; learned_scholarly_arena; pedagogical_school_arena; religious_institutional_arena,,,33.3,,0.0,,33.3,,0.0,,0.0,,0.0,,66.7,,0.0,,0.0,,100.0,,33.3,,0.0,,0.0,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,33.3,,0.0,,33.3,,0.0,,0.0
raw_author_or_editor,Lorenzo Forestani,3,0,3,0.0,Siena | Venice,ITALIAN,4,1600-1649 | 1650-1699,,Geometry/Theory | Arithmetic/Commerce | Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement,,9D1KT8 | bib-93 | bib-94,,claim_accessibility_clarity_pedagogy; claim_method_demonstration_order,,,no_visible_social_arena; religious_institutional_arena,,,33.3,,33.3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,33.3,,0.0,,0.0,,0.0,,66.7,,33.3,,33.3,,0.0,,0.0,,0.0,,33.3
raw_author_or_editor,Mattheus van Nispen,3,0,3,0.0,Dordrecht,DUTCH,,1650-1699,,Geometry/Theory | Instruments/Measurement | Geometry/Theory | Instruments/Measurement | Cosmos/Earth,,bib-207 | bib-208 | bib-260,,claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_selection_extraction_abridgment,,,general_public_lovers_arena; professional_practical_arena,,,33.3,,0.0,,0.0,,0.0,,66.7,,0.0,,0.0,,0.0,,66.7,,0.0,,0.0,,0.0,,33.3,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,66.7,,0.0,,0.0,,0.0
raw_author_or_editor,Pierre Bourdín,3,1,2,33.3,Paris,FRENCH,12,1600-1649 | 1650-1699,?,Applied Mechanics/Military | Geometry/Theory | Instruments/Measurement | Applied Mechanics/Military | No primary family,Paris_1643,Paris_1661 | bib-37,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_method_demonstration_order; claim_selection_extraction_abridgment,claim_utility_practice_application,,,patronage_prestige_arena,no_visible_social_arena,100.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0
raw_author_or_editor,Sebastiano Serlio,3,0,3,0.0,Antwerp | London | Paris,DUTCH | ENGLISH | FRENCH,2 | 4,1550-1599 | 1600-1649 | pre-1550,,Visual/Spatial Arts,,5KCP5R | JT4H92 | QWCWLH,,claim_translation_vernacularization_transfer; claim_utility_practice_application,,,court_state_service_arena; no_visible_social_arena; patronage_prestige_arena,,,0.0,,0.0,,33.3,,0.0,,0.0,,33.3,,0.0,,0.0,,0.0,,0.0,,33.3,,0.0,,0.0,,0.0,,0.0,,0.0,,33.3,,66.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,William Oughtred,3,0,3,0.0,London | Oxford,LATIN,,1600-1649 | 1650-1699,,Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | No primary family,,ZYVGSH | bib-120 | bib-121,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_selection_extraction_abridgment,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,33.3,,33.3,,0.0,,66.7,,0.0,,66.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,33.3,,0.0,,0.0,,0.0
raw_author_or_editor,Ambrosius Rhode,2,2,0,100.0,Wittenberg,LATIN,8,1600-1649 | 1650-1699,1-13 | 1–13,Geometry/Theory,Wittenberg_1609 | Wittenberg_1661,,claim_ancient_authority_restoration; claim_correction_revision_accuracy; claim_method_demonstration_order,,,general_public_lovers_arena; learned_scholarly_arena; pedagogical_school_arena,,,100.0,,0.0,,0.0,,100.0,,0.0,,0.0,,100.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,100.0,,100.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,
raw_author_or_editor,Andreas Albrecht,2,0,2,0.0,Nuremberg,GERMAN | LATIN,2 | 4,1600-1649 | 1650-1699,,Visual/Spatial Arts,,6MOFBH | G5IUDY,,claim_augmentation_enrichment_composition,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0
raw_author_or_editor,Angelo Caiani,2,2,0,100.0,Rome,GREEK | LATIN,8,pre-1550,1-15,Geometry/Theory,Rome_1545 | Rome_1545a,,claim_ancient_authority_restoration; claim_translation_vernacularization_transfer,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,
raw_author_or_editor,Anton Ernst Burckhard von Pirckenstein,2,2,0,100.0,"Lübeck, Frankfurt | Vienna",GERMAN,4,1650-1699,"1–6, 11–12",Geometry/Theory,Lübeck_and_Frankfurt_1699 | Vienna_1694,,claim_ancient_authority_restoration,,,military_fortification_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
raw_author_or_editor,Bartolomeo Zamberti,2,2,0,100.0,Basel | Venice,LATIN,2 | 4,pre-1550,1-15,Geometry/Theory | Geometry/Theory | Cosmos/Earth,GY5QLD | Venice_1505,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_translation_vernacularization_transfer,,,learned_scholarly_arena; no_visible_social_arena; professional_practical_arena,,,50.0,,0.0,,0.0,,50.0,,100.0,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,100.0,,100.0,,0.0,,100.0,,0.0,
raw_author_or_editor,Charles Malapert de Mons,2,2,0,100.0,Douai,LATIN,12 | 8,1600-1649,1–6,No primary family,Douai_1620 | Douai_1625,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_correction_revision_accuracy; claim_method_demonstration_order,,,religious_institutional_arena,,,100.0,,100.0,,0.0,,50.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,100.0,
raw_author_or_editor,"Christopher Clavius, Christoph Grienberger",2,2,0,100.0,Rome,LATIN,12,1600-1649 | 1650-1699,1–6,No primary family,Rome_1629 | Rome_1655,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_selection_extraction_abridgment,,,learned_scholarly_arena; religious_institutional_arena,,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,100.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,100.0,,50.0,,0.0,,0.0,,0.0,,0.0,,100.0,,50.0,,0.0,,0.0,,0.0,
raw_author_or_editor,"Claude-François Milliet Dechales, Reeve Williams",2,2,0,100.0,London,ENGLISH,12,1650-1699 | 1700+,"1–6, 11–12",No primary family,London_1685a | London_1703,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_visual_material_aids,,,religious_institutional_arena,,,100.0,,100.0,,0.0,,100.0,,100.0,,0.0,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,100.0,,0.0,,0.0,,100.0,
raw_author_or_editor,Cornelis Francoiszoon Eversdijck,2,0,2,0.0,Middelburg | Vlissingen,DUTCH,,1600-1649 | 1650-1699,,Arithmetic/Commerce,,bib-202 | bib-270,,claim_utility_practice_application,,,general_public_lovers_arena; no_visible_social_arena,,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Cosimo Bartoli,2,0,2,0.0,Venice,ITALIAN,4,1550-1599,,Geometry/Theory | Visual/Spatial Arts | Instruments/Measurement | No primary family,,bib-33 | bib-34,,claim_ancient_authority_restoration,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Daniele Barbaro,2,0,2,0.0,Venice,ITALIAN,2,1550-1599,,Visual/Spatial Arts,,JTRIRS | JXC181,,claim_visual_material_aids,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Didier Dounot,2,2,0,100.0,Paris,FRENCH,4,1600-1649,1-15 | 1–15,Geometry/Theory,Paris_1609 | Paris_1610,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_translation_vernacularization_transfer,,,court_state_service_arena; learned_scholarly_arena; pedagogical_school_arena,,,100.0,,100.0,,0.0,,50.0,,50.0,,100.0,,100.0,,0.0,,0.0,,100.0,,100.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,100.0,,50.0,,0.0,,100.0,,100.0,
raw_author_or_editor,Edmund Wingate,2,0,2,0.0,London | Paris,ENGLISH | FRENCH,,1600-1649 | 1650-1699,,Arithmetic/Commerce,,bib-198 | ustc-38,,claim_accessibility_clarity_pedagogy; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_utility_practice_application,,,learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena,,,50.0,,50.0,,50.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0
raw_author_or_editor,Elias Astorinus,2,2,0,100.0,Naples | Siena,LATIN,12 | 8,1650-1699 | 1700+,1–15,No primary family,Naples_1701 | Siena_1691,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment,,,court_state_service_arena; learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena,,,100.0,,50.0,,0.0,,50.0,,0.0,,0.0,,100.0,,0.0,,50.0,,50.0,,50.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,50.0,,0.0,,0.0,,0.0,,50.0,
raw_author_or_editor,Erhard Ratdolt,2,1,1,50.0,Augsburg | Venice,LATIN,2 | 4,pre-1550,1-15,Arithmetic/Commerce | Geometry/Theory,Venice_1482,DDUZGF,claim_ancient_authority_restoration,,,,,no_visible_social_arena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw_author_or_editor,Federico Commandino,2,1,1,50.0,Pesaro | Venice,LATIN,2,1550-1599,1-15,Geometry/Theory | Visual/Spatial Arts | Cosmos/Earth,Pesaro_1572,bib-41,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_translation_vernacularization_transfer; claim_visual_material_aids,,,,,no_visible_social_arena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
raw_author_or_editor,"Federico Commandino, Valerio Spacciuoli",2,2,0,100.0,Pesaro | Urbino,ITALIAN | LATIN,2,1550-1599 | 1600-1649,1-15 | 1–15,Geometry/Theory,Pesaro_1619 | Urbino_1575,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_translation_vernacularization_transfer; claim_visual_material_aids,,,no_visible_social_arena; patronage_prestige_arena,,,50.0,,0.0,,0.0,,0.0,,100.0,,100.0,,100.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,50.0,,0.0,,100.0,,100.0,,0.0,,100.0,,0.0,
raw_author_or_editor,Francesco Feliciano,2,0,2,0.0,Venice,ITALIAN,4,1550-1599 | 1650-1699,,Geometry/Theory | Arithmetic/Commerce | Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement,,bib-91 | bib-92,,,,,general_public_lovers_arena; no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,50.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Francesco Maurolico,2,2,0,100.0,Messina | Venice,LATIN,2 | 4,1550-1599,13-15,Geometry/Theory | Geometry/Theory | Cosmos/Earth,Messina_1558 | Venice_1575,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment,,,no_visible_social_arena,,,50.0,,50.0,,0.0,,50.0,,50.0,,0.0,,50.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,50.0,,50.0,,0.0,,0.0,,50.0,
raw_author_or_editor,Francesco Patrizi,2,0,2,0.0,Ferrara,ITALIAN,4,1550-1599,,Geometry/Theory,,144JC3 | Ferrara_1587,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_method_demonstration_order,,,court_state_service_arena; patronage_prestige_arena,,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,100.0
raw_author_or_editor,Geminiano Rondelli,2,1,1,50.0,Bologna,LATIN,,1650-1699 | 1700+,1-6,Geometry/Theory | No primary family,2L8L55,Bologna_1693,claim_augmentation_enrichment_composition,claim_accessibility_clarity_pedagogy; claim_method_demonstration_order,claim_ancient_authority_restoration,no_visible_social_arena,learned_scholarly_arena,,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
raw_author_or_editor,Gilles Personne de Roberval,2,0,2,0.0,Paris,FRENCH | LATIN,,1600-1649,,Applied Mechanics/Military | Cosmos/Earth,,MorisS-27-1 | MorisS-27-2,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition,,,court_state_service_arena; learned_scholarly_arena; pedagogical_school_arena,,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,100.0,,50.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0
raw_author_or_editor,Giovanni Camillo Glorioso,2,0,2,0.0,Naples,LATIN,,1600-1649,,No primary family,,bib-97 | bib-98,,,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Giovanni Paolo Lomazzo,2,0,2,0.0,Milan | Oxford,ENGLISH | ITALIAN,2 | 4,1550-1599,,No primary family,,2BRI1Z | TMVVZN,,,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Girolamo Vitali,2,0,2,0.0,Paris | Rome,LATIN,,1650-1699,,Geometry/Theory | Cosmos/Earth | No primary family,,bib-143 | bib-144,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_visual_material_aids,,,no_visible_social_arena; religious_institutional_arena,,,50.0,,50.0,,0.0,,50.0,,100.0,,0.0,,0.0,,50.0,,50.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,50.0,,0.0,,100.0,,100.0,,0.0,,0.0,,0.0
raw_author_or_editor,Gregor Reisch,2,0,2,0.0,Freiburg | Strasbourg,LATIN,,pre-1550,,No primary family,,bib-155 | bib-22,,,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Guarino Guarini,2,0,2,0.0,Turin,ITALIAN | LATIN,,1650-1699,,Geometry/Theory | Geometry/Theory | Visual/Spatial Arts,,Turin_1671 | bib-100,,claim_ancient_authority_restoration; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_visual_material_aids,,,learned_scholarly_arena; no_visible_social_arena; religious_institutional_arena,,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,50.0,,50.0,,0.0,,0.0,,0.0,,0.0,,50.0,,50.0,,0.0,,0.0,,50.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Guidobaldo del Monte,2,0,2,0.0,Frankfurt | Venice,GERMAN | ITALIAN,2,1550-1599 | 1600-1649,,Applied Mechanics/Military | Instruments/Measurement | Applied Mechanics/Military,,XAFNOE | bib-156,,claim_augmentation_enrichment_composition; claim_visual_material_aids,,,learned_scholarly_arena; professional_practical_arena,,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0
