neighbor_bucket,classification_key,year,city,language_first,author_or_editor,primary_classes,primary_subject_family,euclid_or_elements,mentions_euclid,mentions_elements_language,similarity_to_plus_solids_centroid,plus_profile_overlap_count,rich_claim_text_raw,rich_social_text_raw
military_engineering_neighbor,bib-119,1646,Amsterdam,LATIN,Adriaan Metius,Arithmetic | Military Engineering | Practical Geometry | Surveying,Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement | Applied Mechanics/Military,False,False,False,0.599358183905702,24,"verrijckt | gecorrigeert | den Landmeters en Ingenieurs | den Land-meters ende Ingenieurs | den Leser | MANUALE ARITHMETICÆ ET Geometriæ Practicæ | Beneffens de Stock-rekenninghe ofte Rabdologia J. Nepperi, cortelick en duydelick | In het welcke Beneffens de Stockrekeninge ofte Rhabdologia I. Neperi, kortelijck ende duydelijck ’t gene den Land-meters ende Ingenieurs, nopende het Land-meten ende Sterckten-bouwen noot­wendich is, geleert wordt ende exemplaerlijck aengewesen | nieu verrijckt met een nieuwe inventie | De tweede Editie | Med. D. & Ma- thes. Profess. ordin. binnen Franeker | Med. D. & Mathes. Prof. ordinar. binnen Franeker | J. Nepperi | I. Neperi | nieu verrijckt met een nieuwe inventie om alle ronde vatten hare wanhgheden af te pegelen",den Landmeters en Ingenieurs | den Land-meters ende Ingenieurs | den Leser | Med. D. & Ma- thes. Profess. ordin. binnen Franeker | Med. D. & Mathes. Prof. ordinar. binnen Franeker | J. Nepperi | I. Neperi
general_practical_geometry_neighbor,bib-91,1563,Venice,ITALIAN,Francesco Feliciano,Arithmetic | Practical Geometry | Theoretical Mathematics,Geometry/Theory | Arithmetic/Commerce,False,False,False,0.599292101848671,14,Composto | Stampato | Intitulato | Nuouamente Stampato | per maestro | Libro di Arithmetica & Geometria | Speculatiua & praticale | Nuouamente Stampato,per maestro
euclid_language_practical_neighbor,bib-169,1552,Paris,FRENCH,Oronce Finé,Astronomy | Cosmography | Geography,Cosmos/Earth,True,False,True,0.5990475060958491,21,"composée | divisée | comprenant | touchant | L’SPHERE DU MON- DE | PROPREMENT DITTE COS- mographie, composée nouvellement en françois, & divisée en cinq livres, comprenant la première partie de l’astronomie, & les principes universels de la géographie & hydrographie | NATIF DU Daulphiné | lecteur Mathematicien du tres-chrestien Roy de France en l’université de Paris | Avec une épistre, touchant la dignité, perfection & utilité des sciences mathematiques | en françois",l’université de Paris | NATIF DU Daulphiné | lecteur Mathematicien du tres-chrestien Roy de France en l’université de Paris
professional_practical_neighbor,ustc-39,1621,Paris,FRENCH,Jean Errard,Practical Geometry,Geometry/Theory,False,False,False,0.598703894246839,17,"Reveuë | corrigée | beaucoup augmentée | LA GEOMETRIE ET PRATIQUE GENERALE D'ICELLE | Reveuë, corrigée, & beaucoup augmentée | de Bar-le Duc, Ingenieur ordinaire de sa Majesté | beaucoup augmentée","de Bar-le Duc, Ingenieur ordinaire de sa Majesté"
general_practical_geometry_neighbor,ustc-33,1618,Paris,FRENCH,Denis Henrion,Instrument Use,Instruments/Measurement,False,False,False,0.5986369351302392,18,"Traduict | Augmenté | TRAICTE' DES GLOBES, ET DE LEVR VSAGE | Mathematicien | ROBERT HVES | plusieurs nottes & operations du compas de proportion | Latin",Mathematicien | ROBERT HVES
euclid_language_practical_neighbor,bib-235,1702,London,ENGLISH,William Jones,Astronomy | Instrument Use | Navigation | Theoretical Mathematics | Trigonometry,Geometry/Theory | Instruments/Measurement | Cosmos/Earth,True,False,True,0.5982066191456408,25,"The Elements of Plain Trigonometry | and it’s Application to Plain, Mercator’s and Middle-Latitude Sailing | The Elements of Plain Trigonometry | New Tables of the Sun’s Declination | the most Useful and Necessary Problems in Astronomy | The Method of finding the Variation of the Compass, Working an Observation, the Reason and Use of the Log-Line, Allowances for Lee-way: With New Tables of the Sun’s Declination, &c | Problems in Astronomy | The Method of finding the Variation of the Compass",
general_practical_geometry_neighbor,bib-19,1583,Alcala,SPANISH,Juan Pérez de Moya,Practical Geometry | Theoretical Mathematics,Geometry/Theory,False,False,False,0.5977197786864396,11,"TRATADO DE GEO metria | Práctica, y Speculatiua | EL BACHILLER",EL BACHILLER
visual_artisan_practical_geometry_neighbor,VRHOHN,1626,Paris,FRENCH,Philibert de l'Orme,Architecture,Visual/Spatial Arts,False,False,False,0.5971131245834117,24,"augmentée | tous Architectes, & Maistres | Architecture | OEUVRE ENTIERE CONTENANT ONZE LIVRES, augmentée de deux, & autres figures non encores veuës, tant pour desseins qu'ornemens de maisons | CONSEILLER ET AVMOSNIER ORDINAIRE DV ROY, ET ABBÉ DE sainct Serge lez Angers | augmentée de deux, & autres figures non encores veuës | AVEC VNE BELLE INVENTION POUR BIEN bastir, & à petits frais","tous Architectes, & Maistres | sainct Serge | CONSEILLER ET AVMOSNIER ORDINAIRE DV ROY, ET ABBÉ DE sainct Serge lez Angers | AV ROY"
military_engineering_neighbor,ustc-26,1627,Paris,FRENCH,Denis Henrion,Arithmetic | Construction | Instrument Use | Military Engineering | Practical Geometry | Trigonometry,Geometry/Theory | Arithmetic/Commerce | Visual/Spatial Arts | Instruments/Measurement | Applied Mechanics/Military,False,False,False,0.5966683081576905,26,"reueuë | corrigée | augmentée | EN FAVEVR DE LA NOBLESSE FRANÇOISE | MEMOIRES MATHEMATIQVES | De l’Arithmetique militaire ; Conſtruction des tables des Sinus, chanzes & Coupantes ; Doctrine des triangles Recitilignes ; Pratique de diuers problemes Geometriques ; Dimeſon des lignes droites, perficies & Corps ; Pratique du Compas de proportion ; ȣ de la Conſtruction des Fortereſses, ſeruant d’application & augmentacion eſ deux & troisſiemes Liures des Fortifications de Monſieur Errard | SECONDE EDITION, reueuë, corrigée & augmentée en diuers en droicts ; & meſme d'vn traicté entier, contenant vne briefve inconſtr tion pour conſtruire les fortifications pées aux pays bas | Mathematicien",EN FAVEVR DE LA NOBLESSE FRANÇOISE | Mathematicien
general_practical_geometry_neighbor,ustc-59,1618,Paris,FRENCH,Denis Henrion,,No primary family,False,False,False,0.5961232007796081,19,"Traduict | Augmenté | TRAICTE DES GLOBES, ET DE LEVR VSAGE | Augmenté de plusieurs nottes & operations du compas de proportion | Mathematicien | ROBERT HVES | Augmenté de plusieurs nottes & operations du compas de proportion | Latin",Mathematicien | ROBERT HVES
general_practical_geometry_neighbor,bib-209,1600,Leiden,DUTCH,"Johan Sems, Jan Pietersz Dou",Practical Geometry | Surveying,Geometry/Theory | Instruments/Measurement,False,False,False,0.5959514247885407,15,ghecomponeert | ghegheven | geadmitteert | nieuws | geadmitteert Lantmeeter by den Hove van West-Vrieslant | geadmitteert Lantmeeter by den Hove van Hollant | nieuw gehaeculeerde Tafelen,den Hove van West-Vrieslant | den Hove van Hollant | geadmitteert Lantmeeter by den Hove van West-Vrieslant | geadmitteert Lantmeeter by den Hove van Hollant
general_practical_geometry_neighbor,bib-192,1722,London,ENGLISH,William Leybourn,Surveying,Instruments/Measurement,False,False,False,0.5951202221318184,23,"Altered | Amended | added | examin’d | Added | Compleat Surveyor | Or, the WHOLE ART of SURVEYING OF LAND, BY A New INSTRUMENT lately invented; As also by the Plain Table, Circumferentor, the Theodolite as now improv’d, or by the Chain only | The Whole Altered and Amended, and Two entire Books added by the AUTHOR long before his Death | THE FIFTH EDITION, in IX BOOKS | Two entire Books added | APPENDIX Added to the Whole, Consisting of Practical Observations in Land Surveying",
professional_practical_neighbor,ustc-34,1634,Paris,FRENCH,Jean Boulenger,Practical Geometry | Surveying,Geometry/Theory | Instruments/Measurement,False,False,False,0.594647410531973,19,"à tous Architećtes, Ingenieurs, Maçons, Arpenteurs, Langiers & aàtres Geometres | LA GEOMETRIE PRACTIQVE | NOVVELLE METHODE DE TOISER ET Arpenter toutes sortes de grandeurs, sans qu’il soit besoin d’vser de fractions ny de redućtions, ny mesme d’aucune diuisìon: enco- re que l’on se serue de la mesure ordinaire & de ses parties: Et par ce moyen expediant plus d’opérations en vne heure, que l’on n’a- uoit de coustume par cy-deuant de faire en huict | LECTEVR ORDINAIRE DV ROY. OV","à tous Architećtes, Ingenieurs, Maçons, Arpenteurs, Langiers & aàtres Geometres | LECTEVR ORDINAIRE DV ROY. OV"
euclid_language_practical_neighbor,Nuremberg_1539,1539,Nuremberg,GERMAN,Wolfgang Schmid,Practical Geometry,Geometry/Theory,True,True,False,0.5917341810917384,14,"Getruckt | allen liebhabern der selben | allen künstlichen werckleuten | Das erst buch der Geometria | Ein kurtze unterweisung, was vnd worauff Geometria gegründet sey, vnd wie man / nach anweisung der selben / mit dem Circkel vnd Richtscheydt / allerley Lini / Flech / vnd Cörper außztheylen / vnd in fürgegebener propozition / machen soll | Rechen-meyster zu Bamberg | Das erst buch der Geometria | Euclide",allen liebhabern der selben | allen künstlichen werckleuten | Rechen-meyster zu Bamberg
general_practical_geometry_neighbor,MorisS-14-1,1626,The Hague,FRENCH,Albert Girard,Trigonometry,Geometry/Theory,False,False,False,0.5913939525837925,16,"mises en lumière | aux apprentif | aux plus doctes practiciens des Mathematiques | TABLES DES SINVS TANGENTES & SECANTES, SELON LE RAID DE 100000 PARTIES | un traité succinct de la Tri- gonometire tant des triangles plans, que Spheriques | Trigonometire",aux apprentif | aux plus doctes practiciens des Mathematiques
military_engineering_neighbor,bib-154,1590,London,ENGLISH,Leonard Digges,Arithmetic | Military Engineering,Arithmetic/Commerce | Applied Mechanics/Military,False,False,False,0.589740374245845,27,"augmented | reuiwed | corrected | published | for the profession of a Souldier | ARITHMETICAL VVARLIKE TREATISE NAMED STRATIOTICOS | Compendiously teaching the Science of Numbers as well in Fractions as Integers, and so much of the Rules and Æquations Algebraicall, and Art of Num- bers Cossicall, as are requisite for the profession of a Souldier | reuiwed and corrected by the author him selfe | augmented with sundry additions | First published by Thomas Digges Esquire Anno Salutis 1579 | sundry additions | the Moderne Militare Discipline, Offices, Lawes and orders | Moderne Militare Discipline",for the profession of a Souldier | the right Honourable Earle of Lei- cester
general_practical_geometry_neighbor,bib-45,1587,Venice,ITALIAN,Oronce Finé,Arithmetic | Cosmography | Gnomonics & Horology | Practical Geometry,Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement | Cosmos/Earth,False,False,False,0.5896590255980637,17,"Diuise in cinque Parti | TRADOTTE | Tradotti | Nuouamente poste in luce | OPERE DI ORONTIO FINEO DEL DELFINATO | Diuise in cinque Parti; Aritmetica, Geometria, Cosmografia, e Oriuoli | Nuouamente poste in luce | Gentilhuomo, & Academico Fiorentino | Gentilhuomo Bolognese | Et gli Specchi | gli Specchi","Gentilhuomo, & Academico Fiorentino | Gentilhuomo Bolognese"
military_engineering_neighbor,bib-182,1626,Leiden,LATIN,Adriaan Metius,Arithmetic | Military Engineering | Trigonometry,Geometry/Theory | Arithmetic/Commerce | Applied Mechanics/Military,True,False,False,0.5894736919104044,13,diuingitur | ARITHMETICÆ LIBRI DUO | GEOMETRIA  LIB. VI | GEOMETRIA  LIB. VI | TRIGONOMETRIÆ Planorium Methodus succincta | FORTIFICATIONES | TRIGONOMETRIÆ | FORTIFICATIONES,
general_practical_geometry_neighbor,bib-10,1570,Paris,FRENCH,"Pierre Forcadel, Oronce Finé",Instrument Use | Practical Geometry,Geometry/Theory | Instruments/Measurement,False,False,False,0.5887465747146762,21,"Reueuë | traduicte | LA PRACTIQVE DE LA GEOME TRIE D’ORONCE | en laquelle est comprins l’vſage du Quarré Geometrique, & de pluſieurs autres inſtrumens ſeruans à meſ me effect: Enſemble la maniere de bien meſu rer toutes ſortes de plans & quantitez corporel les: Auec les figures & demonſtrations | Reueuë & traduicte par Pierre Forcadel, le cteur du Roy és Mathematiques | le cteur du Roy és Mathematiques | Auec les figures & demonſtrations",le cteur du Roy és Mathematiques | M. le Duc de Guyſe
visual_artisan_practical_geometry_neighbor,144JC3,1586,Ferrara,ITALIAN,Francesco Patrizi,Theoretical Mathematics,Geometry/Theory,False,False,False,0.587491161533365,21,"DELLA NVOVA GEOMETRIA DI FRANC. PATRICI LIBRI XV | Ne’ quali con mirabile ordine, e con dimostra- zioni à marauiglia più facili, e più forti del le vſate si vede che le Matematiche per via Regia, e più piana che da gli antichi fatto non si è, si possono trattare",SERENISSIMO CARLO EMANVELE DVCA DI SAVOIA
military_engineering_neighbor,ustc-18,1613,Paris,FRENCH,Denis Henrion,Arithmetic | Construction | Military Engineering | Practical Geometry | Trigonometry,Geometry/Theory | Arithmetic/Commerce | Visual/Spatial Arts | Applied Mechanics/Military,False,False,False,0.5853479317735079,24,"RECVEILLIS | DRESSEZ | EN FAVEVR DE LA NOBLESSE | MEMOIRES MATHEMATIQVES RECVEILLIS ET DRESSEZ | Auquel eft traité De l'Arithmetique militaire; con£lru£Hon des tables des Sinus, Tou- chantes & Coupantes; Doctrine des Triangles Rectilignes ; prati- que de diuers Problermes Geometriques ; Dimenfion des lignes droi£tes, fuperfcies & Corps; pratique du Compas de proportion ; De la Conflru£Hon & Fabrique des Forterel/es, feruans d'explication & augmentation es deux & troi£iefmes liures des Fortifications de Mon- fieur Errard | PREMIER VOLVME | Mathematicien | Mon- fieur Errard | feruans d'explication & augmentation",EN FAVEVR DE LA NOBLESSE | Mathematicien | Françoise | Mon- fieur Errard
general_practical_geometry_neighbor,bib-18,1568,Salamanca,SPANISH,Juan Pérez de Moya,Astronomy | Instrument Use | Practical Geometry,Geometry/Theory | Instruments/Measurement | Cosmos/Earth,False,False,False,0.585334588315516,14,"INTITVLADA | Ordenada | OBRA INTITVLADA FRAGMENTOS MATHEMATICOS | En que se tratan cosas de Geometria, y Astronomia, y Geographia, y Philosophia natural, y Sphera, y Astrolabio, y Navegacion, y Reloxes | el Bachiller | na tural de Santisteuan del Puerto",el Bachiller | na tural de Santisteuan del Puerto
military_engineering_neighbor,bib-150,1598,London,ENGLISH,Robert Barret,Military Engineering,Applied Mechanics/Military,False,False,False,0.5853232974686662,19,"Discoursed | VVritten | Comprehended | THE THEORIKE AND PRACTIKE OF MODERNE WARRES | VVHEREIN IS DECLARED THE NEGLECT OF Martiall discipline: the inconuenience thereof: the imperfections of manie training Captaines: a redresse by due regard had: the fittest weapons for our Moderne VVarre: the vse of the same: the parts of a perfect souldier in generall and in particular: the Officers in degrees, with their seuerall duties: the imbattailing of men in formes now most in vse: with figures and Tables to the same: with sundrie other martiall points | with figures and Tables to the same | with sundrie other martiall points",
euclid_language_practical_neighbor,bib-216,1694,London,ENGLISH,John Hawkins,,No primary family,True,False,True,0.5839210828046433,21,"added | Children and Youth | Men of all Degrees, and Qualities | School-master at St. Georges Church in Southwark | An Appendix containing the Principles of Arith- metick; with an Account of Coins, Weights, Measure, Time, &c | THE ENGLISH","Children and Youth | Men of all Degrees, and Qualities | St. Georges Church in Southwark | Universities | City of London | School-master at St. Georges Church in Southwark"
visual_artisan_practical_geometry_neighbor,YB32U5,1604,Leiden,FRENCH,Hans Vredeman de Vries,Perspective,Visual/Spatial Arts,False,False,False,0.5832693527757213,19,"Inuenté | pour tous Peintres, Tailleurs en Cuivre, Imaginaires, Orfevres, Architectes, Ingenieurs, Tailleurs de Pierre, Menuisiers, Charpentiers, & tous Amateurs des arts | PERSPECTIVE | C'est a dire, le tresrenommé art du poinct oculaire d'vne veuë dedans où travers regardante, estant sur vne muraille vnie, sur vn tableau, ou sur dela toile, en laquelle il y ayt quelques edifi- ces, soyt d'Eglises, Temples, Palais, Sales, Chambres, Galeries, Places, Allées, Iardins, Marchés & Ruës, a l'Antique ou Moderne, & autres telles choses icy de- monstrées, le tout posé sur les lignes fondamentales, & le fondement d'icelles clairement expliquées par descriptions, fort vtile & necessaire","pour tous Peintres, Tailleurs en Cuivre, Imaginaires, Orfevres, Architectes, Ingenieurs, Tailleurs de Pierre, Menuisiers, Charpentiers, & tous Amateurs des arts"
general_practical_geometry_neighbor,bib-208,1689,Dordrecht,DUTCH,Mattheus van Nispen,Practical Geometry | Surveying,Geometry/Theory | Instruments/Measurement,False,False,False,0.5827079886753586,18,"gestelt | vermeerdert | gevoeght | Geadmitteert | verklaert | voor Leerlingen en Jonge Practisijns | voor alle Lieden | voorder voor alle Liefhebbers van Geometrische speculatien | Den derden druck: in vele plaetsen vermeerdert | Hier by gevoeght, het Tractaet van de Landt-maeten | Geadmitteert Landt-meter | J. P. Dou | C. Everdijck | met noodige Figuuren en Demonstratien | voornamelijk met Saecken, Dijckagien, en Inbraecken van Polders",voor Leerlingen en Jonge Practisijns | voor alle Lieden | voorder voor alle Liefhebbers van Geometrische speculatien | Geadmitteert Landt-meter | J. P. Dou | C. Everdijck
general_practical_geometry_neighbor,bib-90,1585,Paris,FRENCH,Jacques Chauvet,Instrument Use | Practical Geometry,Geometry/Theory | Instruments/Measurement,False,False,False,0.5809875693392688,19,"PRATIQVE VNIVER- SELLE DE GEOMETRIE DE IAC- QVES CHAVVET CHAMPENOIS | contenant l'explication de son Cosmometre & de tous instrumens Geome- triques, auec les figures & démonstrations tres- utiles & nécessaires pour l'intelligence d’iceux | PRO- fesseur & Lecteur ordinaire és Mathematiques, en l'Vniuersité de Paris","l'Vniuersité de Paris | PRO- fesseur & Lecteur ordinaire és Mathematiques, en l'Vniuersité de Paris | Seigneur Messire Anné d’Anglu- re"
military_engineering_neighbor,bib-85,1685,Bologna,ITALIAN,Paolo Casati,Arithmetic | Instrument Construction | Instrument Use,Arithmetic/Commerce | Instruments/Measurement,False,False,False,0.5796925529377058,24,"Accresciuta | Dando | apportando | Geometri | Agrimensori | Architetti ciuili | militari | Pittori | Scultori | tutti quelli, che vsano del Disegno | Bombardieri | Sergenti di Battaglia | Mercanti | altri | FABRICA ET USO Del Compasso di Proportione | Dove insegna à gli ARTEFICI il modo di fare in esso le necessarie diuisioni,  E con varij Problemi vsuali mostra l’vtilità di questo Stromento | Accresciuta notabilmente in questa Seconda Editione dal medesimo Autore | DELLA COMPAGNIA DI GIESU | Dando le ragioni, & apportando le dimostrazioni di tutte le operationi nella Fabrica, e nell’Vso | Accresciuta notabilmente","Geometri | Agrimensori | Architetti ciuili | militari | Pittori | Scultori | tutti quelli, che vsano del Disegno | Bombardieri | Sergenti di Battaglia | Mercanti | altri | DELLA COMPAGNIA DI GIESU | DELLA COMPAGNIA DI GIESU"
general_practical_geometry_neighbor,YUHFFF,1591,Heidelberg,LATIN,"Wilhelm Xylander, Juan Luis Vives, Kaspar Peucer",Arithmetic | Music Theory | Theoretical Mathematics,Geometry/Theory | Arithmetic/Commerce | Music,False,False,False,0.5788476446776549,11,"INTERPRETE | ARITHME- TICÆ, MUSICÆ ET GEOMETRIÆ COM- PENDIA | INTERPRETE",INTERPRETE
general_practical_geometry_neighbor,ustc-14,1608,Paris,FRENCH,Jean Bullant,Gnomonics & Horology | Instrument Construction | Instrument Use | Practical Geometry,Geometry/Theory | Instruments/Measurement,False,False,False,0.5768319361171874,19,"CONTENANT | expoſé | contenuz | GEOMETRIE. ET HORLOGIOGRAPHIE PRATIQVE | LA DESCRIPTION, FABRICATION & vsage des Horloges Solaires | d’Oronce Finé Dauphinois, Lecteur & Profeſſeur du Roy es ſciences Ma- thematiques | Pierre Appian excellent Mathe- maticien | Tables des Chapitres","Monſeigneur le Duc de Montmorancy, Pair & Conneſtable de France | d’Oronce Finé Dauphinois, Lecteur & Profeſſeur du Roy es ſciences Ma- thematiques | Pierre Appian excellent Mathe- maticien"
visual_artisan_practical_geometry_neighbor,JT4H92,1611,London,ENGLISH,Sebastiano Serlio,Architecture,Visual/Spatial Arts,False,False,False,0.5756409920662308,13,made | Translated | The first Booke of Architecture | entrea- ting of Geometrie | out of Italian | out of Dutch | into Dutch | into English,
general_practical_geometry_neighbor,bib-187,1615,Leiden,DUTCH,Ludolph van Ceulen,Commercial Mathematics | Practical Geometry | Surveying | Trigonometry,Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement,False,False,False,0.574492157709293,21,"gecor- rigieerde | oversien | verbeteret | verbetert | vermeerdert | by-voeghselen | ghehouden | uyt-ghegeven | beschreven | ghebracht | gheproeft | voor de Land-meters | VANDEN CIRCKEL | Daer in gheleert werdt te vinden  den naesten proportie des Circkels-Diameters teghen sijn om-  loop / daer door alle Circkels (met alle Figuren / ofte Lijnen met com-  munen hoeken) recht ghemeten kunnen werden | Item alle Figurens-  nyden in den Circkel beschreven / beginnende van den 3,4,5,6,7,8 tot  in Fractionale getallen te beschrijven, al hadde hy de figure heel   hondert-duysent hoeken | Item / by 7,11,13,17,19,23. gecor-  rigieerde proportien soecken | Twee­de Editie | Van nieuws oversien / ende van alle de voor-gaende fauten verbeteret / ende aen-ghevuld vermeerdert met by-voeghselen | met het ghebruyck van dien, hoogh-noodigh voor de Land-meters | Met veel andere konstighe stucken, dierghelijcke noyt in druck uyt-ghegeven | Met noch seer hantvvoedige dingen | Noch de Tafelen Sinuum, Tangentium, ende Secantium, met het ghebruyck van dien, hoogh-noodigh voor de Land-meters: Met veel andere konstighe stucken, dierghelijcke noyt in druck uyt-ghegeven | Ten laetsten, van Interest / met alderhande Tafelen daer toe dienende / met het ghebruyck / door veel constighe Exempelen gheleert, ende door 't gheheel werk beschreven, ende gheproeft | Van nieuws oversien / ende van alle de voor-gaende fauten verbeteret / ende   aen-ghevuld vermeerdert met by-voeghselen / waer in door den Autheur uber-  langhe tijden verbetert, int hembaer quaet ghehouden des circkels / uyt-ghegeven   door Symon vander Eycke. Met noch seer hantvvoedige dingen / in   aenghecleende Geometrische questien | de Tafelen Sinuum, Tangentium, ende Secantium | van Interest | Tafelen Sinuum, Tangentium, ende Secantium | Interest",voor de Land-meters
general_practical_geometry_neighbor,bib-127,1598,Nuremberg,LATIN,Johannes Praetorius,Practical Geometry,Geometry/Theory,False,False,False,0.574138753534988,10,expli- catum | PRAETORIO IOACHIMICO | Aliquot modis expli- catum,PRAETORIO IOACHIMICO
professional_practical_neighbor,bib-133,1650,London,ENGLISH,Thomas Rudd,Arithmetic | Practical Geometry | Surveying,Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement,False,False,False,0.5737125753315269,23,"A Worke very necessary for all Men, but principally for Surveyors of Land, Engineers, and all other Students in the Mathematicks | PRACTICAL GEOMETRY | In Two Parts:  The First, Shewing how to perform the four Species of ARITHMETICK, (viz. Addition, Substraction, Multiplication, and Division,) Together with Reduction, and the Rule of Proportion in FIGURES.  The Second, Containing A Hundred GEOMETRICALL QUESTIONS, With their Solutions and Demonstrations, some of them being performed Arithmetically, and others Geometri- cally, yet all without the help of Algebra.  A Worke very necessary for all Men, but principally for Surveyors of Land, Engineers, and all other Students in the Mathematicks | chief Engineer to his late MAJESTY","A Worke very necessary for all Men, but principally for Surveyors of Land, Engineers, and all other Students in the Mathematicks | chief Engineer to his late MAJESTY"
professional_practical_neighbor,bib-267,1651,Paris,FRENCH,Pierre Mallet,Arithmetic,Arithmetic/Commerce,False,False,False,0.5732865312052121,22,"tirées du Grec | expliquées en François | tous ceux qui   desirent promptement parvenir à l’intelli-   gence des Sciences Mathematiques | LA SCIENCE DES NOMBRES | du Cours Mathematique abregé,  qui contient | Ingenieur & Professeur és Mathematiques | tirées du Grec | expliquées en François | Solutions par Arith. Algebre & Analyze | diverses, nouvelles & tres-faciles methodes | du Grec | en François",tous ceux qui   desirent promptement parvenir à l’intelli-   gence des Sciences Mathematiques | Ingenieur & Professeur és Mathematiques
general_practical_geometry_neighbor,bib-47,1561,Paris,FRENCH,Abel Foullon,Cartography | Instrument Use | Practical Geometry | Surveying,Geometry/Theory | Instruments/Measurement | Cosmos/Earth,False,False,False,0.5707921140716522,14,"Inuenté | a ceus qui veulent promptement, & sans aucune subiection d’Arithmetique | ET DESCRIPTION DE L’HOLOMETRE | POUR SCAVOIR MESVRER toutes choses qui sont soubs l’estanduë de l’œil: Tant en longueur & largeur, qu’en hau­ teur & profondeur | Vallet de chambre du Roy","a ceus qui veulent promptement, & sans aucune subiection d’Arithmetique | Vallet de chambre du Roy"
professional_practical_neighbor,bib-80,1691,Paris,FRENCH,"Jean Boulenger, Jacques Ozanam",Practical Geometry | Surveying,Geometry/Theory | Instruments/Measurement,False,False,False,0.5698853838438859,20,"Augmentée | à tous Architectes, Ingenieurs, Maçons, Arpenteurs, Taugeurs, & autres Geometres | NOUVELLE EDITION, Augmentée de plusieurs Notes, & d’un Traité de l’Arithmetique par Geometrie | Professeur en Mathematique | plusieurs Notes | un Traité de l’Arithmetique","à tous Architectes, Ingenieurs, Maçons, Arpenteurs, Taugeurs, & autres Geometres | Professeur en Mathematique | Du Sr BOULENGER"
visual_artisan_practical_geometry_neighbor,GD0NV0,1631,Rome,LATIN,Christoph Scheiner,Instrument Use | Perspective | Practical Geometry,Geometry/Theory | Visual/Spatial Arts | Instruments/Measurement,False,False,False,0.5683262014225017,14,explicata | illustrata | Demonstrationibus Geometricis illustrata,SOCIETATE IESV GERMANO-SVEVI
visual_artisan_practical_geometry_neighbor,Paris_1532,1532,Paris,LATIN,Oronce Finé,Practical Geometry,Geometry/Theory,False,False,False,0.5670604415084203,15,"feliciter emissum | PROTOMATHESIS | Opus varium, ac scitu non minus utile quàm iucundum | nunc primum in lucem feliciter emissum | LIBERALIUM DISCIPLINARUM PROFESSORIS REGII",LIBERALIUM DISCIPLINARUM PROFESSORIS REGII
general_practical_geometry_neighbor,X5YBIB,1586,Paris,FRENCH,"Oronce Finé, Pierre Forcadel",Instrument Use | Practical Geometry,Geometry/Theory | Instruments/Measurement,False,False,False,0.5659883037593189,19,"Reueué | traduicte | LAPRACTIQVE DE LA GEOME- TRIE D'ORONCE | en laquelle est comprins l'vsage du Quarré Geometrique, & de plusieurs autres instrumens seruans à mes- me effect: Ensemble la maniere de bien mesu- rer toutes sortes de plans & quantitez corporel- les: Auec les figures & demonstrations | Reueué & traduicte par Pierre Forcadel | le- cteur du Roy és Mathematiques",le- cteur du Roy és Mathematiques | Mr le Duc de Guyse
general_practical_geometry_neighbor,XAFNOE,1629,Frankfurt,GERMAN,Guidobaldo del Monte,Mechanics,Applied Mechanics/Military,False,False,False,0.5642045839563509,14,verfasst | erkläret | Den Teutschen Künstlern | vnderschiedlicher Liebhaber | Medicum & Mathematicum Hassiacum | mit ausführlichen Kupfferfiguren,Den Teutschen Künstlern | vnderschiedlicher Liebhaber | Hassiacum | Medicum & Mathematicum Hassiacum
general_practical_geometry_neighbor,bib-92,1692,Venice,ITALIAN,Francesco Feliciano,Arithmetic | Commercial Mathematics | Practical Geometry | Surveying | Theoretical Mathematics,Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement,False,False,False,0.5635356116886047,16,"Accresciuto | riuisto | corretto | a Mercatanti, & a qualunque altra persona | Accresciuto in quest’ultima Impressione di dottissimi Problemi da B. B | Di nuovo riuisto, & da molti errori corretto, & accresciuto di molte cose | M | VERONESE | Veronese Rasonato publico della Magnifica Città | B. B | Accresciuto in quest’ultima Impressione di dottissimi Problemi da B. B | Con l’aggiunta della Regola del Catain del medesimo","a Mercatanti, & a qualunque altra persona | M | VERONESE | Veronese Rasonato publico della Magnifica Città | GIO: BATTISTA SORER | B. B"
general_practical_geometry_neighbor,ustc-58,1620,Paris,FRENCH,Denis Henrion,Practical Geometry,Geometry/Theory,True,False,False,0.5631409485144967,10,QVATRE LIVRES | DE LA GEOMETRIE PRATIQVE | Mathemat | QVATRE LIVRES,Mathemat
general_practical_geometry_neighbor,B80KIT,1653,Bologna,ITALIAN,"Christoph Scheiner, Giulio Troili",Practical Geometry,Geometry/Theory,False,False,False,0.5630085300222962,12,data in luce | alias Prencipe Pittore da Spilimberto,Compagnia di Giesù | alias Prencipe Pittore da Spilimberto | il Sig. ERCOLE MARISCOTTI
