portfolio_kind,name,total_representative_cases,metadata_elements_cases,non_elements_cases,elements_share_pct,cities,languages_first,formats,periods,elements_bookgroups,primary_subject_families,elements_keys,non_elements_keys,elements_only_claims,non_elements_only_claims,shared_claims,elements_only_social,non_elements_only_social,shared_social,claim_method_demonstration_order_elements_pct,claim_method_demonstration_order_non_elements_pct,claim_accessibility_clarity_pedagogy_elements_pct,claim_accessibility_clarity_pedagogy_non_elements_pct,claim_utility_practice_application_elements_pct,claim_utility_practice_application_non_elements_pct,claim_correction_revision_accuracy_elements_pct,claim_correction_revision_accuracy_non_elements_pct,claim_augmentation_enrichment_composition_elements_pct,claim_augmentation_enrichment_composition_non_elements_pct,claim_translation_vernacularization_transfer_elements_pct,claim_translation_vernacularization_transfer_non_elements_pct,claim_ancient_authority_restoration_elements_pct,claim_ancient_authority_restoration_non_elements_pct,claim_visual_material_aids_elements_pct,claim_visual_material_aids_non_elements_pct,claim_selection_extraction_abridgment_elements_pct,claim_selection_extraction_abridgment_non_elements_pct,pedagogical_school_arena_elements_pct,pedagogical_school_arena_non_elements_pct,court_state_service_arena_elements_pct,court_state_service_arena_non_elements_pct,military_fortification_arena_elements_pct,military_fortification_arena_non_elements_pct,professional_practical_arena_elements_pct,professional_practical_arena_non_elements_pct,religious_institutional_arena_elements_pct,religious_institutional_arena_non_elements_pct,learned_scholarly_arena_elements_pct,learned_scholarly_arena_non_elements_pct,general_public_lovers_arena_elements_pct,general_public_lovers_arena_non_elements_pct,patronage_prestige_arena_elements_pct,patronage_prestige_arena_non_elements_pct,no_visible_social_arena_elements_pct,no_visible_social_arena_non_elements_pct,sparse_canonical_identity_elements_pct,sparse_canonical_identity_non_elements_pct,procedural_pedagogical_identity_elements_pct,procedural_pedagogical_identity_non_elements_pct,composite_workshop_book_elements_pct,composite_workshop_book_non_elements_pct,utility_public_book_elements_pct,utility_public_book_non_elements_pct,humanist_transfer_book_elements_pct,humanist_transfer_book_non_elements_pct,method_access_book_elements_pct,method_access_book_non_elements_pct
split_person,Denis Henrion,27,9,18,33.3,"Lyon | Paris | Rouen | Rouen, Paris",FRENCH,4 | 8,1600-1649 | 1650-1699,1-15 | 1–15 | 1–6,Cosmos/Earth | Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Geometry/Theory | Arithmetic/Commerce | Visual/Spatial Arts | Applied Mechanics/Military | Geometry/Theory | Arithmetic/Commerce | Visual/Spatial Arts | Instruments/Measurement | Applied Mechanics/Military | Geometry/Theory | Instruments/Measurement | Cosmos/Earth | Instruments/Measurement | Instruments/Measurement | Cosmos/Earth | No primary family,Paris_1615 | Paris_1623 | Paris_1630 | Paris_1632 | Rouen_1649 | Rouen_1676 | Rouen_and_Paris_1677 | Rouen_and_Paris_1683 | Rouen_and_Paris_1685,MorisS-16-1 | MorisS-16-10 | MorisS-16-11 | MorisS-16-3 | MorisS-16-4 | MorisS-16-5 | MorisS-16-6 | MorisS-16-7 | ustc-18 | ustc-23 | ustc-26 | ustc-3 | ustc-33 | ustc-50 | ustc-55 | ustc-58 | ustc-59 | ustc-60,,claim_method_demonstration_order; claim_utility_practice_application,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_selection_extraction_abridgment; claim_translation_vernacularization_transfer; claim_visual_material_aids,,professional_practical_arena,court_state_service_arena; learned_scholarly_arena; no_visible_social_arena; patronage_prestige_arena,0.0,16.7,33.3,5.6,0.0,27.8,77.8,22.2,88.9,44.4,88.9,33.3,100.0,11.1,44.4,22.2,11.1,5.6,0.0,0.0,11.1,11.1,0.0,0.0,0.0,5.6,0.0,0.0,66.7,50.0,0.0,0.0,11.1,27.8,33.3,44.4,0.0,5.6,100.0,0.0,77.8,38.9,0.0,16.7,88.9,11.1,0.0,5.6
split_person,Pierre Forcadel,21,5,16,23.8,Paris,FRENCH,4 | 8,1550-1599,1-6 | 7-9,Applied Mechanics/Military | Arithmetic/Commerce | Cosmos/Earth | Geometry/Theory | Geometry/Theory | Instruments/Measurement | Instruments/Measurement | Music | No primary family,Paris_1564 | Paris_1565 | Paris_1566a | Paris_1566b | ZNLALU,0CKY65 | 0NKS71 | 5J1UUA | 6AMYTJ | E4JQEB | E7J0Y4 | LQNZBJ | TJONV6 | UEIZFO | X5YBIB | YBCWZV | YCXMIJ | YPQYIR | YQDZSW | bib-10 | bib-263,,claim_accessibility_clarity_pedagogy; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_utility_practice_application; claim_visual_material_aids,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_selection_extraction_abridgment; claim_translation_vernacularization_transfer,,patronage_prestige_arena,court_state_service_arena; general_public_lovers_arena; learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena,0.0,43.8,0.0,6.2,0.0,6.2,0.0,18.8,40.0,43.8,60.0,12.5,60.0,12.5,0.0,12.5,40.0,25.0,60.0,43.8,60.0,68.8,0.0,0.0,0.0,0.0,0.0,0.0,60.0,43.8,60.0,43.8,0.0,18.8,40.0,31.2,0.0,0.0,20.0,0.0,20.0,25.0,0.0,0.0,40.0,6.2,0.0,0.0
split_person,Claude-François Milliet Dechales,17,16,1,94.1,"Amsterdam | Lausanne | London | Lyon | Oxford | Oxford, London | Paris",ENGLISH | FRENCH | LATIN,12 | 18 | 4 | 6 | 8,1650-1699 | 1700+,"1-6, 11-12 | 1–14 | 1–6, 11–12",Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Geometry/Theory | Arithmetic/Commerce | Visual/Spatial Arts | Cosmos/Earth | Applied Mechanics/Military | No primary family | Visual/Spatial Arts | Applied Mechanics/Military,Amsterdam_1700 | Lausanne_1683 | London_1685a | London_1696 | London_1703 | Lyon_1660 | Lyon_1672 | Lyon_1674 | Lyon_1675 | Lyon_1690 | Oxford_1685 | Oxford_London_1700 | Paris_1677a | Paris_1682 | Paris_1683 | Paris_1690,bib-54,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_utility_practice_application,,claim_augmentation_enrichment_composition; claim_visual_material_aids,learned_scholarly_arena; no_visible_social_arena; patronage_prestige_arena,,religious_institutional_arena,68.8,0.0,68.8,0.0,50.0,0.0,37.5,0.0,43.8,100.0,0.0,0.0,100.0,0.0,12.5,100.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2,100.0,18.8,0.0,0.0,0.0,12.5,0.0,18.8,0.0,6.2,0.0,81.2,0.0,25.0,100.0,43.8,0.0,0.0,0.0,62.5,0.0
split_person,Marin Mersenne,17,1,16,5.9,Paris,FRENCH | LATIN,4,1600-1649 | 1650-1699,1–18 (enunciations),Applied Mechanics/Military | Cosmos/Earth | Geometry/Theory | Geometry/Theory | Cosmos/Earth | Music | No primary family | Visual/Spatial Arts,Paris_1644c,MorisS-21-1 | MorisS-21-10 | MorisS-21-11 | MorisS-21-12 | MorisS-21-13 | MorisS-21-2 | MorisS-21-4 | MorisS-21-5 | MorisS-21-6 | MorisS-21-7 | MorisS-21-8 | MorisS-21-9 | bib-55 | ustc-24 | ustc-45 | ustc-5,,claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_translation_vernacularization_transfer; claim_utility_practice_application,,,learned_scholarly_arena; professional_practical_arena; religious_institutional_arena,no_visible_social_arena,0.0,6.2,0.0,0.0,0.0,6.2,0.0,0.0,0.0,12.5,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,6.2,0.0,6.2,0.0,0.0,0.0,0.0,100.0,87.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
split_person,Jan Pietersz Dou,15,12,3,80.0,Amsterdam | Dordrecht | Leiden | Rotterdam,DUTCH | GERMAN,4 | 8,1600-1649 | 1650-1699 | 1700+,1-6 | 1–6,Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement | Geometry/Theory | Instruments/Measurement | Geometry/Theory | Instruments/Measurement | Cosmos/Earth | No primary family,Amsterdam_1616 | Amsterdam_1618 | Amsterdam_1626 | Amsterdam_1634 | Amsterdam_1700b | Amsterdam_1701 | Leiden_1606 | Leiden_1607 | Rotterdam_1632 | Rotterdam_1647 | Rotterdam_1661 | Rotterdam_1681,bib-205 | bib-209 | bib-210,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_translation_vernacularization_transfer; claim_utility_practice_application; claim_visual_material_aids,,,court_state_service_arena; general_public_lovers_arena; pedagogical_school_arena; professional_practical_arena,,no_visible_social_arena,100.0,0.0,41.7,0.0,33.3,0.0,66.7,0.0,75.0,0.0,16.7,0.0,100.0,0.0,66.7,0.0,66.7,0.0,41.7,0.0,8.3,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,100.0,0.0,75.0,0.0,0.0,0.0,16.7,0.0,41.7,0.0
split_person,[No named author/editor],15,6,9,40.0,Basel | London | Paris | Simmern | Strasbourg | Venice,DUTCH | ENGLISH | FRENCH | GERMAN | GREEK | LATIN,2 | 6 | 8,1550-1599 | 1600-1649 | 1650-1699 | pre-1550,1 | 1-6,Arithmetic/Commerce | Arithmetic/Commerce | Music | Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement | Geometry/Theory | Arithmetic/Commerce | Music | Geometry/Theory | Cosmos/Earth | Geometry/Theory | Visual/Spatial Arts | No primary family,Basel_1546a | Basel_1570 | Paris_1626b | Strasbourg_1559 | Venice_1491 | s.l_1650,C8SLYQ | bib-222 | bib-74 | ustc-17 | ustc-20 | ustc-27 | ustc-4 | ustc-52 | ustc-56,claim_ancient_authority_restoration; claim_method_demonstration_order; claim_translation_vernacularization_transfer,claim_accessibility_clarity_pedagogy; claim_selection_extraction_abridgment; claim_utility_practice_application,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_visual_material_aids,religious_institutional_arena,general_public_lovers_arena,no_visible_social_arena,16.7,0.0,0.0,22.2,0.0,11.1,33.3,22.2,33.3,44.4,16.7,0.0,33.3,0.0,33.3,11.1,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,11.1,0.0,0.0,66.7,88.9,0.0,11.1,0.0,11.1,33.3,33.3,0.0,11.1,16.7,0.0,0.0,0.0
split_person,Christopher Clavius,13,9,4,69.2,Cologne | Frankfurt | Graz | Mainz | Rome,LATIN,12 | 2 | 4 | 8,1550-1599 | 1600-1649 | 1650-1699 | unknown,1-16 | 1-6 | 1–16 | 1–6,Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement | No primary family,Cologne_1591 | Frankfurt_1607 | Frankfurt_1654 | Graz_1636 | Mainz_1611_1612 | Rome_1589 | Rome_1603 | Rome_1629 | Rome_1655,TDJC06 | X2T7PY | ZGOHUR | bib-6,claim_ancient_authority_restoration; claim_correction_revision_accuracy; claim_selection_extraction_abridgment; claim_visual_material_aids,,claim_augmentation_enrichment_composition; claim_method_demonstration_order,learned_scholarly_arena,no_visible_social_arena,religious_institutional_arena,55.6,25.0,0.0,0.0,0.0,0.0,77.8,0.0,88.9,50.0,0.0,0.0,100.0,0.0,55.6,0.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,100.0,0.0,77.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0
split_person,William Leybourn,12,0,12,0.0,London,ENGLISH,,1600-1649 | 1650-1699 | 1700+,,Arithmetic/Commerce | Arithmetic/Commerce | Instruments/Measurement | Cosmos/Earth | Applied Mechanics/Military | Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement | Cosmos/Earth | Geometry/Theory | Cosmos/Earth | Geometry/Theory | Instruments/Measurement | Geometry/Theory | Instruments/Measurement | Cosmos/Earth | Instruments/Measurement | Instruments/Measurement | Cosmos/Earth,,bib-114 | bib-115 | bib-158 | bib-159 | bib-192 | bib-193 | bib-194 | bib-195 | bib-196 | bib-197 | bib-237 | bib-257,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_translation_vernacularization_transfer; claim_utility_practice_application; claim_visual_material_aids,,,court_state_service_arena; learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena; professional_practical_arena,,,16.7,,16.7,,58.3,,33.3,,58.3,,8.3,,0.0,,41.7,,16.7,,8.3,,8.3,,0.0,,16.7,,0.0,,25.0,,0.0,,0.0,,66.7,,0.0,,0.0,,58.3,,16.7,,0.0,,0.0
split_person,François Viète,11,0,11,0.0,Leiden | Paris | Tours,FRENCH | LATIN,,1550-1599 | 1600-1649,,Geometry/Theory | No primary family,,Tours_1593 | bib-64 | bib-65 | bib-66 | bib-67 | bib-68 | bib-69 | ustc-19 | ustc-47 | ustc-48 | ustc-49,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_translation_vernacularization_transfer,,,court_state_service_arena; learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena,,,45.5,,0.0,,0.0,,9.1,,36.4,,36.4,,9.1,,0.0,,0.0,,9.1,,9.1,,0.0,,0.0,,0.0,,36.4,,0.0,,0.0,,54.5,,9.1,,0.0,,36.4,,0.0,,0.0,,0.0
split_person,Conrad Dasypodius,10,10,0,100.0,Strasbourg,GREEK | LATIN,4 | 8,1550-1599,1 | 1-6 | 1–15 | 2,Geometry/Theory | Geometry/Theory | Cosmos/Earth | No primary family | Visual/Spatial Arts | Cosmos/Earth | Music,Strasbourg_1557 | Strasbourg_1564 | Strasbourg_1564a | Strasbourg_1564b | Strasbourg_1566 | Strasbourg_1570 | Strasbourg_1570a | Strasbourg_1571 | Strasbourg_1571a | Strasbourg_1572,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_translation_vernacularization_transfer; claim_visual_material_aids,,,learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena,,,50.0,,0.0,,0.0,,0.0,,30.0,,80.0,,90.0,,10.0,,0.0,,40.0,,0.0,,0.0,,0.0,,0.0,,40.0,,0.0,,0.0,,60.0,,0.0,,40.0,,30.0,,0.0,,70.0,,0.0,
split_person,Albert Girard,9,0,9,0.0,Amsterdam | Leiden | The Hague,FRENCH,12 | 4,1600-1649,,Arithmetic/Commerce | Geometry/Theory | Visual/Spatial Arts | Applied Mechanics/Military,,136K7I | 4C287U | 5ZF83O | MMJVXG | MorisS-14-1 | MorisS-14-3 | WNYVAP | WOQG2Q | bib-269,,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_utility_practice_application; claim_visual_material_aids,,,learned_scholarly_arena; no_visible_social_arena,,,0.0,,0.0,,11.1,,33.3,,33.3,,0.0,,0.0,,11.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,33.3,,0.0,,0.0,,66.7,,0.0,,0.0,,22.2,,11.1,,0.0,,0.0
split_person,Charles de Bovelles,9,0,9,0.0,Antwerp | Paris,DUTCH | FRENCH | LATIN,,1550-1599 | 1600-1649 | pre-1550,,Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Cosmos/Earth | No primary family,,bib-1 | bib-167 | bib-168 | bib-174 | bib-2 | bib-211 | ustc-44 | ustc-54 | ustc-8,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_translation_vernacularization_transfer; claim_visual_material_aids,,,court_state_service_arena; general_public_lovers_arena; learned_scholarly_arena; no_visible_social_arena; patronage_prestige_arena; pedagogical_school_arena,,,0.0,,0.0,,0.0,,22.2,,44.4,,11.1,,22.2,,22.2,,0.0,,22.2,,22.2,,0.0,,0.0,,0.0,,44.4,,22.2,,44.4,,55.6,,22.2,,22.2,,44.4,,0.0,,0.0,,0.0
split_person,Claude Hardy,9,1,8,11.1,Paris,FRENCH | GREEK,4,1600-1649,,Geometry/Theory | No primary family,Paris_1625,Hardy-1 | Hardy-2 | Hardy-3 | Hardy-4 | Hardy-5 | Hardy-6 | MorisS-15-1 | MorisS-15-2,claim_augmentation_enrichment_composition,claim_method_demonstration_order,claim_ancient_authority_restoration; claim_translation_vernacularization_transfer,court_state_service_arena; learned_scholarly_arena,no_visible_social_arena,,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,12.5,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
split_person,Isaac Barrow,9,9,0,100.0,Cambridge | London | Osnabrück,ENGLISH | LATIN,12 | 6 | 8,1650-1699 | 1700+,1-15 | 1–15,Geometry/Theory | No primary family,Cambridge_1655 | Cambridge_1657 | London_1659 | London_1660 | London_1678 | London_1685 | London_1686 | London_1705 | Osnabrück_1676,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_translation_vernacularization_transfer,,,no_visible_social_arena; pedagogical_school_arena,,,100.0,,11.1,,0.0,,33.3,,22.2,,22.2,,100.0,,0.0,,11.1,,11.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,88.9,,0.0,,100.0,,22.2,,0.0,,22.2,,11.1,
split_person,Oronce Finé,9,2,7,22.2,Paris | Strasbourg | Venice,FRENCH | ITALIAN | LATIN,2 | 4,1550-1599 | pre-1550,1-6,Cosmos/Earth | Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement | Cosmos/Earth | Geometry/Theory | Instruments/Measurement | Instruments/Measurement | Cosmos/Earth | No primary family,Paris_1536 | Paris_1544,Paris_1532 | X5YBIB | bib-10 | bib-169 | bib-170 | bib-45 | bib-9,,claim_augmentation_enrichment_composition; claim_utility_practice_application; claim_visual_material_aids,claim_ancient_authority_restoration; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_translation_vernacularization_transfer,,court_state_service_arena; general_public_lovers_arena; no_visible_social_arena; patronage_prestige_arena,learned_scholarly_arena; pedagogical_school_arena,100.0,42.9,0.0,0.0,0.0,42.9,100.0,28.6,0.0,42.9,100.0,28.6,100.0,14.3,0.0,28.6,0.0,0.0,50.0,57.1,0.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.1,0.0,14.3,0.0,28.6,0.0,14.3,0.0,14.3,100.0,14.3,0.0,42.9,0.0,14.3,100.0,0.0,0.0,0.0
split_person,Simon Stevin,9,0,9,0.0,Antwerp | Leiden,DUTCH | FRENCH | LATIN,2,1550-1599 | 1600-1649,,Applied Mechanics/Military | Arithmetic/Commerce | Geometry/Theory | No primary family | Visual/Spatial Arts,,MMJVXG | N61RR8 | RH6KEE | bib-136 | bib-185 | bib-186 | bib-258 | bib-269 | bib-63,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_translation_vernacularization_transfer; claim_visual_material_aids,,,court_state_service_arena; learned_scholarly_arena; military_fortification_arena; no_visible_social_arena; patronage_prestige_arena,,,0.0,,0.0,,0.0,,33.3,,44.4,,11.1,,11.1,,11.1,,0.0,,0.0,,44.4,,11.1,,0.0,,0.0,,22.2,,0.0,,44.4,,44.4,,0.0,,11.1,,33.3,,0.0,,11.1,,0.0
split_person,André Tacquet,8,8,0,100.0,Amsterdam | Antwerp | Cambridge | Leuven | Padua,LATIN,8,1650-1699 | 1700+,"1-6, 11-12 | 1–6, 11-12 | 1–6, 11–12",Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | No primary family,Amsterdam_1683 | Amsterdam_1701b | Antwerp_1654 | Antwerp_1665 | Antwerp_1672 | Cambridge_1703 | Padua_1694 | WWE4ON,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_visual_material_aids,,,learned_scholarly_arena; pedagogical_school_arena; religious_institutional_arena,,,87.5,,0.0,,0.0,,37.5,,12.5,,0.0,,87.5,,12.5,,0.0,,100.0,,0.0,,0.0,,0.0,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,62.5,,12.5,,0.0,,0.0,,0.0,
split_person,Jean Errard,8,3,5,37.5,Paris,FRENCH,4 | 8,1550-1599 | 1600-1649,1-6 | 1-9 | 1–9,Geometry/Theory | No primary family | Visual/Spatial Arts | Applied Mechanics/Military,Paris_1598a | Paris_1605 | Paris_1629,MorisS-16-6 | bib-280 | ustc-29 | ustc-39 | ustc-57,claim_ancient_authority_restoration; claim_selection_extraction_abridgment,,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy,,patronage_prestige_arena,court_state_service_arena; professional_practical_arena,0.0,0.0,0.0,0.0,0.0,0.0,66.7,60.0,100.0,60.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,100.0,0.0,66.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0
split_person,Étienne Gracile,8,8,0,100.0,Cologne | Paris,LATIN,8,1550-1599 | 1600-1649,1-15 | 1–15 | 1–15 (enunciations) | 1–16 | 1–16 (enunciations),Geometry/Theory | No primary family,Cologne_1580 | Cologne_1600 | Cologne_1607 | Cologne_1612 | Cologne_1627 | Paris_1557 | Paris_1558 | Paris_1573,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_selection_extraction_abridgment; claim_translation_vernacularization_transfer,,,no_visible_social_arena,,,0.0,,62.5,,0.0,,25.0,,50.0,,37.5,,100.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,100.0,,37.5,,0.0,,37.5,,0.0,
split_person,Abraham Bosse,7,0,7,0.0,Paris,FRENCH,,1600-1649 | 1650-1699,,Geometry/Theory | Visual/Spatial Arts | Instruments/Measurement | Visual/Spatial Arts,,MorisS-4-1 | MorisS-4-2 | MorisS-4-3 | MorisS-4-4 | MorisS-4-5 | MorisS-4-6 | MorisS-4-7,,claim_augmentation_enrichment_composition; claim_utility_practice_application,,,general_public_lovers_arena; no_visible_social_arena,,,0.0,,0.0,,14.3,,0.0,,14.3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,14.3,,0.0,,85.7,,0.0,,0.0,,14.3,,14.3,,0.0,,0.0
split_person,Elie Vinet,7,0,7,0.0,Bordeaux | Paris | Poitiers | Tournon | Tours,FRENCH | LATIN,12 | 4 | 8,1550-1599,,Arithmetic/Commerce | Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Cosmos/Earth | Music | Geometry/Theory | Arithmetic/Commerce | Music | Geometry/Theory | Instruments/Measurement | Instruments/Measurement,,L3XLGB | VWMZ7L | XHZ2XV | XP5WU4 | bib-24 | bib-25 | bib-259,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition,,,learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena,,,0.0,,0.0,,0.0,,0.0,,28.6,,0.0,,14.3,,0.0,,0.0,,28.6,,0.0,,0.0,,0.0,,0.0,,28.6,,0.0,,0.0,,71.4,,14.3,,0.0,,28.6,,0.0,,0.0,,0.0
split_person,Jacques Ozanam,7,3,4,42.9,Amsterdam | Paris,FRENCH,8,1650-1699 | 1700+,"1–6, 11–12",Arithmetic/Commerce | Instruments/Measurement | Cosmos/Earth | Applied Mechanics/Military | Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Geometry/Theory | Instruments/Measurement | No primary family,Amsterdam_1697 | Paris_1693 | Paris_1697,bib-250 | bib-57 | bib-58 | bib-80,claim_ancient_authority_restoration,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_utility_practice_application,claim_correction_revision_accuracy,general_public_lovers_arena; military_fortification_arena,no_visible_social_arena; professional_practical_arena,,0.0,25.0,0.0,25.0,0.0,50.0,66.7,25.0,0.0,50.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0
split_person,Jean Leurechon,7,0,7,0.0,London | Paris | Pont-à-Mousson,ENGLISH | FRENCH | LATIN,,1600-1649 | 1650-1699,,Applied Mechanics/Military | Arithmetic/Commerce | Applied Mechanics/Military | Arithmetic/Commerce | Cosmos/Earth | Applied Mechanics/Military | Instruments/Measurement | No primary family,,MorisS-20-5 | MorisS-20-6 | bib-215 | ustc-13 | ustc-40 | ustc-41 | ustc-42,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_translation_vernacularization_transfer; claim_utility_practice_application,,,court_state_service_arena; learned_scholarly_arena; no_visible_social_arena,,,28.6,,0.0,,14.3,,28.6,,42.9,,14.3,,14.3,,0.0,,14.3,,0.0,,28.6,,0.0,,0.0,,0.0,,14.3,,0.0,,0.0,,57.1,,0.0,,0.0,,42.9,,0.0,,14.3,,0.0
split_person,Jean Magnien,7,7,0,100.0,Cologne | Paris,LATIN,8,1550-1599 | 1600-1649,1-15 | 1–15 (enunciations) | 1–16 | 1–16 (enunciations),Geometry/Theory | No primary family,Cologne_1580 | Cologne_1600 | Cologne_1607 | Cologne_1627 | Paris_1557 | Paris_1558 | Paris_1573,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_selection_extraction_abridgment; claim_translation_vernacularization_transfer,,,no_visible_social_arena,,,0.0,,57.1,,0.0,,28.6,,57.1,,42.9,,100.0,,0.0,,42.9,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,100.0,,42.9,,0.0,,42.9,,0.0,
split_person,Johannes de Sacrobosco,7,7,0,100.0,Paris,LATIN,2,pre-1550,,Cosmos/Earth | Geometry/Theory | Instruments/Measurement | Cosmos/Earth | Instruments/Measurement | Cosmos/Earth,Paris_1500 | Paris_1507 | Paris_1511 | Paris_1516a | Paris_1521 | Paris_1527 | Paris_1538,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_utility_practice_application; claim_visual_material_aids,,,learned_scholarly_arena; pedagogical_school_arena,,,0.0,,0.0,,14.3,,0.0,,100.0,,0.0,,85.7,,100.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,85.7,,100.0,,0.0,,0.0,,0.0,
