key,volume,scan,title_page_img,frontispiece_img,annotations,shelf_mark,copyright,transcription_available,note,id,structural_metadata_available
55STFH,1,http://nbn-resolving.de/urn:nbn:de:urmel-5999d9b0-7764-438a-8dff-74a91d5301d25,,,,,,,,,
55STFH,1,http://data.onb.ac.at/ABO/+Z184172605,,,,,,,,,
55STFH,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10942281-9,55stfh_tp_gm0lt1.png,,,,,,,,
55STFH,1,http://digital.slub-dresden.de/ppn274466821,,,,,,,,,
GP6QMY,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10147841-6,gp6qmy_tp_15vmpj.png,,,,,,,,
GP6QMY,1,"http://hdl.handle.net/2027/ucm.5316860316
$u http://digital.slub-dresden.de/id274466821
$u http://jbc.bj.uj.edu.pl/publication/389130/content $z Jagiellonska Biblioteka Cyfrowa
$u http://jbc.bj.uj.edu.pl/image/edition/370038",,,,,,,,,
UIEE01,1,https://search.proquest.com/docview/2090354232,,,,,,,,,
UIEE01,1,https://www.google.com/books/edition/De_crepusculis_liber_unus_nunc_recens_et/uB5aAAAAcAAJ,uiee01_tp_4duygv.png,,,,,,,,
TR7U9I,1,http://purl.pt/14449,tr7u9i_tp_y2pi73.png,,,,,,,,
RAIJO7,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb10164524-1,raijo7_tp_zh6ii5.png,,,,,,,,
RAIJO7,1,http://hdl.handle.net/2027/ucm.5320258258,,,,,,,,,
VYVUFP,1,http://hdl.handle.net/2027/ucm.5316517753,,,,,,,,,
VYVUFP,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb10173665-2,vyvufp_tp_1yv8nt.png,,,,,,,,
U6JR6P,1,https://doi.org/10.3931/e-rara-1936,u6jr6p_tp_k7fnb2.jpg,,,,,,,,
U6JR6P,1,http://data.onb.ac.at/ABO/+Z163782102,,,,,,,,,
U6JR6P,1,http://diglib.hab.de/drucke/q-22-2f-helmst/start.htm,,,,,,,,,
U6JR6P,1,http://pbc.gda.pl/dlibra/docmetadata?id=41976&from=&dirids=1&ver_id=&lp=1&QI=,,,,,,,,,
8FBM5V,1,http://gallica.bnf.fr/ark:/12148/bpt6k67997k,,,,,,,,,
8FBM5V,1,https://www.google.com/books/edition/De_speculo_ustorio_ignem_ad_propositam_d/ZUM8AAAAcAAJ,8fbm5v_tp_et1mrb.png,,,,,,,,
TLKJNF,1,http://data.onb.ac.at/ABO/+Z179302102,,,,,,,,,
TLKJNF,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10192632-4,tlkjnf_tp_2nf59w.png,,,,,,,,
18P808,1,https://www.google.com/books/edition/Tauole_della_prima_parte_della_speculari/lLUX3YCess8C,18p808_tp_2gmzwf.png,,,,,,,,
XANRSM,1,http://fermi.imss.fi.it/rd/bdv?/bdviewer/bid=000000395721,,,,,,,,,
XANRSM,1,https://archive.org/details/bub_gb_7Qo8AAAAcAAJ/page/n5/mode/2up,xanrsm_tp_8do4lq.png,,,,,,,,
SEMR16,1,http://books.google.com/books?vid=IBNN:BNA01001461108,semr16_tp_v37sfm.png,,,,,,,,
MBMOYV,1,http://diglib.hab.de/drucke/26-3-1-astron-1/start.htm,mbmoyv_tp_r5pts4.jpg,,,,,,,,
MBMOYV,1,http://www.bibliotekacyfrowa.pl/publication/64792,,,,,,,,,
MBMOYV,1,https://search.proquest.com/docview/2090337752,,,,,,,,,
FNI2Y6,1,https://www.google.com/books/edition/Ioannis_Kepleri_Dioptrice_seu_Demonstrat/jS-oIGH86I4C,fni2y6_tp_bql77x.png,,,,,,,,
4BNUYD,1,https://www.google.com/books/edition/Philippi_Montalto_Optica_intra_philosoph/iHk0ATyGe7cC,4bnuyd_tp_6mvbnv.png,,,,,,,,
362U9V,1,http://digital.slub-dresden.de/ppn275863263,362u9v_tp_qa4b8b.png,,,,,,,,
WYCKC2,1,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10053069-3,wyckc2_tp_6lonq7.png,,,,,,,,
VL855J,1,https://www.google.com/books/edition/Pentaestheseion_Hoc_est_De_Quinque_Sensi/MAZfAAAAcAAJ,vl855j_tp_i5zs51.png,,,,,,,,
CTQRB8,1,https://www.google.com/books/edition/Abbatis_Francisci_Maurolici_Messanensis/Ug6ywn-D9BgC,ctqrb8_tp_fxa7hc.png,,,,,,,,
LHRZLG,1,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10081095-3,,,,,,,,,
LHRZLG,1,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00001199-1,,,,,,,,,
LHRZLG,1,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10994227-4,lhrzlg_tp_rzcpdi.png,,,,,,,,
G3HPWX,1,https://www.google.com/books/edition/De_radiis_visus_et_lucis_Tractatus/1lFdAAAAcAAJ,g3hpwx_tp_z6cocb.png,,,,,,,,
LF9JYZ,1,https://books.google.fr/books?id=K-JfAAAAcAAJ,lf9jyz_tp_dux7cp.png,,,,,,,,
JQ5O95,1,http://digital.slub-dresden.de/ppn275866734,jq5o95_tp_dwo7ye.png,,,,,,,,
JQ5O95,1,https://search.proquest.com/docview/2090349415,,,,,,,,,
WVVLZ1,1,https://www.google.com/books/edition/De_iride_disputatio_optica_A_Galeatio_Ma/fy8jdljFN6QC,wvvlz1_tp_m8si5u.png,,,,,,,,
YYSO2D,1,https://archive.org/details/bub_gb_c8g5_sgZrTIC/mode/2up,yyso2d_tp_7b7rca.png,,,,Public Domain,,,,
SVEFW0,1,"https://www.digitale-sammlungen.de/en/view/bsb00029206?page=,1",svefw0_tp_9qmxo9.png,,,,Public Domain,,,,
SVEFW0,1,"https://www.digitale-sammlungen.de/en/view/bsb00029258?q=%28Euclidis+Elementa%29&page=4,5",,,,,Public Domain,,,,
4D3V3G,1,https://echo-old.mpiwg-berlin.mpg.de/ECHOdocuView?url=/permanent/library/DD4E42VK/index.meta&viewMode=image&pn=2,4d3v3g_tp_06qt3m.png,,,,Public Domain,,,,
2JD3MV,1,"https://www.digitale-sammlungen.de/en/view/bsb00015953?page=6,7",2jd3mv_tp_7uqv0j.png,,,,Public Domain,,,,
ZD6FLL,1,https://www.google.com/books/edition/Oculus_hoc_est_fundamentum_opticum_aucto/rEymDwymqrIC,zd6fll_tp_wco0u0.png,,,,,,,,
67R09V,1,https://www.google.com/books/edition/Vopisci_Fortunati_Plempii_Ophthalmograph/wNJfAAAAcAAJ,67r09v_tp_0um5as.png,,,,,,,,
U37HLC,1,https://www.google.com/books/edition/Perspectiva_theoretica_ac_practica_Hoc_e/CONjAAAAcAAJ,u37hlc_tp_wqhfcl.png,,,,,,,,
XI499A,1,https://www.google.com/books/edition/Primitiae_gnomonicae_catoptricae_hoc_est/sd63mXHXfYAC,xi499a_tp_kiaxht.png,,,,,,,,
BWQHZ4,1,https://dlc.mpg.de/!metadata/868384291/9/-/,bwqhz4_tp_80hetf.png,,,,,,,,
I0K162,1,https://dlc.mpg.de/!image/868383961/6/,i0k162_tp_kdiagv.png,,,,Public Domain,,,,
5YC2QW,1,https://dlc.mpg.de/!image/864482639/5/,5yc2qw_tp_16zddp.png,,,,Public Domain,,,,
5YC2QW,1,https://digital.slub-dresden.de/werkansicht/dlf/15799/7,,,,,Public Domain,,,,
Y94A8Q,1,https://dlc.mpg.de/!image/1856816664/5/,y94a8q_tp_7i7jya.png,,,,Public Domain,,,,
BX2MLW,1,https://www.google.com/books/edition/Josephi_Langii_Caesaremontani_Elementale/1pxlziDi9p0C,bx2mlw_tp_1olt4k.png,,,,,,,,
EEULQQ,1,http://digital.wlb-stuttgart.de/purl/bsz420230831,eeulqq_tp_v2jwnb.png,,,,,,,,
P8RMTM,1,http://nbn-resolving.de/urn:nbn:de:gbv:3:1-114055,p8rmtm_tp_7wqljm.png,,many,,,,,,
0OOFH2,1,https://www.google.com/books/edition/Libro_de_abbaco_che_insegna_a_fare_ogni/qQdmAAAAcAAJ,0oofh2_tp_qpn90r.png,,,,,,,,
86FFK1,1,http://daten.digitale-sammlungen.de/~db/0003/bsb00034040/images/index.html,86ffk1_tp_sqoyco.jpeg,,,,,,,,
86FFK1,1,https://search.proquest.com/docview/2090336833,,,,,,,,,
86FFK1,1,https://search.proquest.com/docview/2315042530,,,,,,,,,
6R8RKA,1,https://www.google.com/books/edition/Feuerwerksbuch_Sammlung_von_medizinische/a4W6kHwn3VAC,,,,,,,,,
6Y73ZV,1,https://www.google.com/books/edition/Euclides_ab_omni_naevo_vindicatus_sive_C/WImQoZz4tAYC,6y73zv_tp_xbhtej.png,,,,,,,,
IF0UTC,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00089558-2,if0utc_tp_7pn5mk.png,,,,,,,,
WFKT56,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00024676-4,wfkt56_tp_slwilm.png,,,,,,,,
WFKT56,1,http://data.onb.ac.at/ABO/+Z185917503,,,,,,,,,
HNA62C,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00034544-7,hna62c_tp_mie5vp.png,,,,,,,,
2IJLTN,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00087694-4,2ijltn_tp_ir0rcu.png,,,,,,,,
2IJLTN,1,http://data.onb.ac.at/ABO/+Z103519208,,,,,,,,,
DTBX0T,1,http://data.onb.ac.at/ABO/+Z172182103,dtbx0t_tp_ctn2t4.png,,,,,,,,
DTBX0T,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10148041-0,,,,,,,,,
M9UQXC,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10150062-1,m9uqxc_tp_qt298f.png,,,,,,,,
35XRV1,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00020768-4,35xrv1_tp_t3wv33.png,,,,,,,,
JAXZ32,1,http://data.onb.ac.at/ABO/+Z196729706,,,,,,,,,
JAXZ32,1,http://digi.ub.uni-heidelberg.de/diglit/drwFronsperger1564,jaxz32_tp_1pce9q.png,,,,,,,,
7IVDZA,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10150061-5,7ivdza_tp_058nti.png,,,,,,,,
6O1M8T,1,http://nbn-resolving.de/urn:nbn:de:gbv:3:1-108212,6o1m8t_tp_x64oyd.png,,,,,,,,
6O1M8T,1,http://data.onb.ac.at/ABO/+Z221192500,,,,,,,,,
0MWU9Z,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10144831-6,0mwu9z_tp_p0a0c7.png,,,,,,,,
JOKTJ5,1,http://resolver.staatsbibliothek-berlin.de/SBB00018A1000000000,joktj5_tp_0u2xis.png,,,,,,,,
FDN0SH,3,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00087037-2,fdn0sh_tp_hamyak.png,,,,,,,,
FDN0SH,2,https://www.digitale-sammlungen.de/en/view/bsb00087036,,,,,,,,,
RQDAGU,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11202694-9,rqdagu_tp_32t3bb.png,,,,,,,,
RQDAGU,1,http://resolver.staatsbibliothek-berlin.de/SBB0001E47F00000000,,,,,,,,,
RQDAGU,2,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00086739-8,,,,,,,,,
RQDAGU,3,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00086740-1,,,,,,,,,
97ADCZ,1,https://dlc.mpg.de/image/1846854482/7/,97adcz_tp_inocr2.png,,,,Public Domain,,,,
W1C39X,1,https://dlc.mpg.de/!image/1847393136/5/-/,w1c39x_tp_zml6mk.png,,,,Public Domain,,,,
DJ1VA3,1,https://dlc.mpg.de/!image/868391557/5/-/,dj1va3_tp_xjncj3.png,,,,Public Domain,,,,
4HQWNC,1,https://dlc.mpg.de/!image/868384208/7/,4hqwnc_tp_ehwlov.png,,,,Public Domain,,,,
VQ0ZL6,1,https://dlc.mpg.de/!image/1843612127/5/-/,vq0zl6_tp_1skfnw.png,,,,,,,,
08ZGD8,1,https://digital.slub-dresden.de/werkansicht/dlf/8089/7,08zgd8_tp_3gfc3w.png,,,,Public Domain,,,,
YH90GA,1,https://gallica.bnf.fr/view3if/ga/ark:/12148/bpt6k61831x/f620,,,,,unknown - licence-link has 404 error,,,,
JCMXU9,1,https://gallica.bnf.fr/view3if/ga/ark:/12148/bpt6k58324549/f66,,,,,unknown - licence-link has 404 error,,,,
5P4LDP,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015067212715,5p4ldp_tp_7y3qih.jpeg,,,,,,,,
BE73II,1,https://www.google.com/books/edition/Probl%C3%A8mes_plaisans_et_d%C3%A9lectables_qui/tZnO8Co6yCIC,be73ii_tp_b9pem3.png,,,,,,,,
QML2MY,1,https://www.google.com/books/edition/Examen_du_livre_des_R%C3%A9cr%C3%A9ations_math%C3%A9/dbUpctZ_aVoC,qml2my_tp_pfbh0t.png,,,,,,,,
N4EXXM,1,https://www.google.co.il/books/edition/Examen_du_livre_des_recreations_mathemat/r0RAAQAAMAAJ,n4exxm_tp_yj6gto.png,,,,,,,,
JQNLSI,1,https://www.google.co.il/books/edition/Les_Recreations_mathematiques_avec_l_exa/2npmAAAAcAAJ,jqnlsi_tp_99mhzx.png,,,,,,,,
CJ1F7L,1,https://search.proquest.com/docview/2248519250,cj1f7l_tp_dbqi7k.jpg,,,,,,,,
Y4WMS0,1,https://www.digitale-sammlungen.de/en/view/bsb10211415,y4wms0_tp_5lkcrn.png,,,,,,,,
H3LWXD,1,https://www.google.co.il/books/edition/Fortification_Baw_oder_kurtze_Beschreibu/kBGmH5LJeKIC,h3lwxd_tp_f7c1h2.png,,,,,,,,
VHZU5L,1,http://hdl.handle.net/2027/ucm.5315927378,,,,,,,,,
VHZU5L,1,http://www.bvh.univ-tours.fr/Consult/index.asp?numfiche=319,vhzu5l_tp_vnztvj.jpg,,,,,,,,
VHZU5L,1,https://search.proquest.com/docview/2090361624,,,,,,,,,
VHZU5L,1,https://search.proquest.com/docview/2090316827,,,,,,,,,
UOULHC,1,https://archive.org/details/aroyalroadtogeo00maltgoog/page/n4/mode/2up,uoulhc_tp_8kkv8c.jpg,,,,,,,,
QBJLIV,1,https://archive.org/details/acoursemathemat00adragoog/page/n6/mode/2up,qbjliv_tp_w8ux55.jpg,,,,,,,,
CQNGA8,1,https://archive.org/details/atreatisepracti02gibsgoog/page/n1/mode/2up,cqnga8_tp_phnqsg.jpg,,,,,,,,
FF0SVB,1,https://babel.hathitrust.org/cgi/pt?id=ucm.5327250947,ff0svb_tp_p6fgxn.jpeg,,,,,,,,
V5XNTF,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015007004479,v5xntf_tp_yb49su.jpeg,,,,,,,,
V5XNTF,2,https://babel.hathitrust.org/cgi/pt?id=mdp.39015007004636,,,,,,,,,
ZFDD26,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015069401258,zfdd26_tp_bvo82p.jpeg,zfdd26_frontispiece_6czkcx.jpeg,,,,,,,
ZFDD26,2,https://babel.hathitrust.org/cgi/pt?id=mdp.39015069401266,,,,,,,,,
2EUGZU,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015013744647,2eugzu_tp_huqcs9.jpeg,,,,,,,,
LF655L,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015068409450,lf655l_tp_24cfix.jpeg,,,,,,,,
1PBNLD,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063895711,1pbnld_tp_plo63t.jpeg,,,,,,,,
L10JIR,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024299649,l10jir_tp_0n7dwa.png,,,,,,,,
4OFMP8,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015011931626,4ofmp8_tp_qvgvm7.jpeg,,,,,,,,
RHC1IO,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063631173,rhc1io_tp_n762yk.jpeg,,,,,,,,
PBGWES,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015012364546,pbgwes_tp_z18k3f.jpeg,,,,,,,,
OCCJ2Y,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063889193,occj2y_tp_u252ft.jpeg,,,,,,,,
OCCJ2Y,1,https://www.google.co.il/books/edition/Euclide_s_Elements/ZLMvAAAAYAAJ,,,,,,,,,
OCCJ2Y,1,https://archive.org/details/bub_gb_2642AAAAMAAJ/page/n3/mode/2up,,,,,,,,,
8CUL9S,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015057044797,8cul9s_tp_csonph.png,,,,,,,,
RYM881,1,,,,,,,,,,
HNLOOZ,1,http://data.onb.ac.at/ABO/+Z184170505,hnlooz_tp_2f8gb1.jpg,,,,,,,,
HNLOOZ,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10149615-9,,,,,,,,,
BQ2MXR,1,https://search.proquest.com/docview/2090354005,bq2mxr_tp_63nlkj.jpg,,,,,,,,
BQ2MXR,1,https://search.proquest.com/docview/2090348150,,,,,,,,,
BQ2MXR,1,https://search.proquest.com/docview/2090352705,,,,,,,,,
UAKPHZ,1,https://www.google.co.il/books/edition/Dell_armonia_astronomica/PVg_AAAAcAAJ,uakphz_tp_3usq9v.png,,,,,,,,
U4Q1HT,1,https://search.proquest.com/docview/2090347249,u4q1ht_tp_0n4cpr.jpg,,,,,,,,
Z4OFGV,1,https://books.google.co.uk/books?id=KRtetV1MJnkC&source=gbs_navlinks_s,z4ofgv_tp_s949v3.png,,,,,,,,
1TMJ9M,1,https://search.proquest.com/docview/2230616312,1tmj9m_tp_s7kzze.jpg,,,,,,,,
1TMJ9M,1,http://books.google.com/books?vid=IBNN:BNA01001461578,,,,,,,,,
T1IUV4,1,https://search.proquest.com/docview/2090348141,t1iuv4_tp_9lajq0.jpg,,,,,,,,
TJT4PQ,1,http://books.google.com/books?vid=IBNN:BN000648818,tjt4pq_tp_90dt53.png,,,,,,,,
UE1Q48,1,https://www.google.co.il/books/edition/Francisci_Aguilonii_e_Societate_Iesu_Opt/BVRvKO2rhfUC,ue1q48_tp_b6phou.png,,,,,,,,
9Z80LR,1,https://search.proquest.com/docview/2090322182,9z80lr_tp_fb4mmp.jpg,,,,,,,,
7O3N9S,1,https://www.google.co.il/books/edition/Compendio_della_sfera_celeste_di_d_Guari/OeB5zPmo5dMC,7o3n9s_tp_7vj35e.png,,,,,,,,
VMU1SP,1,http://books.google.com/books?vid=IBNR:CR000463645,vmu1sp_tp_gzh5bq.png,,,,,,,,
O0QQHE,1,https://www.google.co.il/books/edition/Caelestis_Mathematicae/DklRAAAAcAAJ,o0qqhe_tp_r26oj0.png,,,,,,,,
DJXIJY,1,https://www.google.co.il/books/edition/Disssegni_d_architettura_ciuile_et_eccle/-UKG10rOEXcC,djxijy_tp_3hmzbb.png,,,,,,,,
0YZ0JT,1,https://www.google.co.il/books/edition/Pauli_Guldini_De_centro_gravitatis_trium/X-xMAAAAcAAJ,0yz0jt_tp_au6r8y.png,,,,,,,,
KZ6QPQ,1,https://books.google.co.uk/books/about/Cyclomathia_seu_Multiplex_circuli_contem.html?id=ajqBV1SSjGQC&redir_esc=y,kz6qpq_tp_hhdod1.png,,,,,,,,
JMNU5D,1,https://www.google.co.il/books/edition/Opus_geometricum_quadraturae_Circuli/TVhRAAAAcAAJ,jmnu5d_tp_t5ocln.png,,,,,,,,
THOI3O,1,http://diglib.hab.de/drucke/33-5-phys/start.htm,thoi3o_tp_oqnwg3.jpg,,,,,,,,
OPM29E,1,https://www.google.co.il/books/edition/De_centro_grauitatis_solidorum_libri_tre/cVx96eO8ST0C,opm29e_tp_fu3ca5.png,,,,,,,,
UZ3Q10,1,http://books.google.com/books?vid=IBNN:BNA01001462045,uz3q10_tp_k80v6d.png,,,,,,,,
C77QQO,1,https://books.google.nl/books?id=7oZnAAAAcAAJ,c77qqo_tp_17i957.png,,,,,,,,
7K77S6,1,https://books.google.nl/books?id=AKpfa6C71pAC,7k77s6_tp_f4akoo.png,,,,,,,,
LC4IXG,1,https://books.google.nl/books?id=JMBkAAAAcAAJ,lc4ixg_tp_65790q.png,,,,,,,,
DAYIBZ,1,https://books.google.co.il/books?id=H8U2AAAAMAAJ,dayibz_tp_rrqwo7.png,,,,,,,,
YKGJWH,1,https://www.google.co.il/books/edition/Euclidis_Beginselen_der_meetkonst/ip9lAAAAcAAJ,ykgjwh_tp_sps3qr.png,ykgjwh_frontispiece_e6354i.png,,,,,,,
8GP0HN,1,https://books.google.nl/books?id=9CplAAAAcAAJ,8gp0hn_tp_6aqi48.png,,,,,,,,
JBU149,1,https://books.google.nl/books?id=z2NhAAAAcAAJ,jbu149_tp_pq4gox.png,,,,,,,,
2ZBLJD,1,https://books.google.nl/books?id=Va5mAAAAcAAJ,2zbljd_tp_f1913p.png,,,,,,,,
VDXMMX,1,http://books.google.com/books?vid=IBNN:BNA01001462217,,,,,,,,,
T09SZ3,1,https://search.proquest.com/docview/2230617723,,,,,,,,,
T09SZ3,1,https://search.proquest.com/docview/2090355407,,,,,,,,,
IZ7AER,1,http://digital.slub-dresden.de/ppn27260884X,,,,,,,,,
PCZHG5,1,https://search.proquest.com/docview/2090315457,,,,,,,,,
CHUVGJ,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb10164604-6,,,,,,,,,
CHUVGJ,1,https://search.proquest.com/docview/2090355427,,,,,,,,,
M5BOCD,1,https://search.proquest.com/docview/2090298398,,,,,,,,,
M5BOCD,1,https://search.proquest.com/docview/2090310118,,,,,,,,,
Y8F95Y,1,http://fermi.imss.fi.it/rd/bdv?/bdviewer/bid=000000300060,,,,,,,,,
I2IA25,1,https://search.proquest.com/docview/2090349445,,,,,,,,,
O3PAP5,1,,,,,,,,,,
bib-35,1,https://app.transkribus.org/sites/noscemus/doc/841471?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Benedetti, Giovanni Battista - Diversarum speculationum mathematicarum et physicarum liber. Turin 1585.pdf",,
4D3V3G,1,https://app.transkribus.org/sites/noscemus/doc/928628?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Benedetti, Giovanni Battista - Resolutio omnium Euclidis problematum. Venice 1553.pdf",,
MorisS-5-2,1,https://app.transkribus.org/sites/noscemus/doc/599725?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Boulliau, Ismael - Philolaus. Amsterdam 1639.pdf",,
Rome_1574,1,https://app.transkribus.org/sites/noscemus/doc/911543?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Clavius, Christoph & Euclides - Euclidis elementorum libri XV. Rome 1574.pdf",shm_c3c43fe461b3,none
220OQK,1,https://app.transkribus.org/sites/noscemus/doc/731626?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Clavius, Christoph - In Sphaeram Ioannis de Sacrobosco commentarius. Rome 1570.pdf",,
XANRSM,1,https://app.transkribus.org/sites/noscemus/doc/767742?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Della Porta, Giambattista - De refractione. Naples 1593.pdf",,
MorisS-27-2,1,https://app.transkribus.org/sites/noscemus/doc/807330?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: De Roberval, Gilles Personne - Aristarchi Samii de mundi systemate. Paris 1644.pdf",,
G3HPWX,1,https://app.transkribus.org/sites/noscemus/doc/718637?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Dominis, Marco Antonio de - De radiis visus et lucis in vitris perspectivis et iride tractatus. Venice 1611.pdf",,
Paris_1532,1,https://app.transkribus.org/sites/noscemus/doc/906081?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Finé, Oronce - Protomathesis. Paris 1532.pdf",,
MorisS-13-5,1,https://app.transkribus.org/sites/noscemus/doc/732894?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Gassendi, Pierre - Institutio astronomica. Paris 1647.pdf",,
MorisS-13-1,1,https://app.transkribus.org/sites/noscemus/doc/736347?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Gassendi, Pierre - Mercurius in sole visus. Paris 1632.pdf",,
U6JR6P,1,https://app.transkribus.org/sites/noscemus/doc/704338?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Gessner, Conrad - Pandectae. Zurich 1548.pdf",,
MBMOYV,1,https://app.transkribus.org/sites/noscemus/doc/901014?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Kepler, Johannes - Astronomiae pars optica. Frankfurt am Main 1604.pdf",,
I9PE2Y,1,https://app.transkribus.org/sites/noscemus/doc/807626?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Kepler, Johannes - Astronomia nova. Heidelberg 1609.pdf",,
FNI2Y6,1,https://app.transkribus.org/sites/noscemus/doc/713326?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Kepler, Johannes - Dioptrice. Augsburg 1611.pdf",,
A540JK,1,https://app.transkribus.org/sites/noscemus/doc/823046?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Kepler, Johannes - Mysterium cosmographicum. Tübingen 1596.pdf",,
Z0K13S,1,https://app.transkribus.org/sites/noscemus/doc/819058?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Kopernikus, Nikolaus - De revolutionibus orbium coelestium. Nuremberg 1543.pdf",,
bib-52,1,https://app.transkribus.org/sites/noscemus/doc/902427?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: MagIni, Giovanni Antonio - De planis trangulis. De dimetiendi ratione. Venice & Bologna 1592.pdf",,
Venice_1575,1,https://app.transkribus.org/sites/noscemus/doc/912317?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Maurolico, Francesco - Opuscula mathematica. Venice 1575.pdf",,
CTQRB8,1,https://app.transkribus.org/sites/noscemus/doc/742420?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Maurolico, Francesco - Photismi de lumine et umbra. Naples 1611.pdf",,
MorisS-21-11,1,https://app.transkribus.org/sites/noscemus/doc/807648?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Mersenne, Marin - Cogitata physico-mathematica. Paris 1644.pdf",,
MorisS-21-10,1,https://app.transkribus.org/sites/noscemus/doc/701512?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Mersenne, Marin - Universae geometriae mixtaeque mathematicae synopsis. Paris 1644.pdf",,
bib-276,1,https://app.transkribus.org/sites/noscemus/doc/823077?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Proclus, Diadochus & Barozzi, Francesco - Procli in primum Euclidis Elementorum librum Commentaria. Padua 1560.pdf",,
bib-21,1,https://app.transkribus.org/sites/noscemus/doc/616645?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Ramus, Petrus - Arithmeticae libri duo, geometriae septem et viginti. Basel 1569.pdf",,
ZD6FLL,1,https://app.transkribus.org/sites/noscemus/doc/742067?colId=88639,,,,,CC BY 4.0 (NOSCEMUS),external,"Transkribus: Scheiner, Christoph - Oculus, hoc est fundamentum opticum. Innsbruck 1619.pdf",,
